Rank	Score	Type	ID	Name	Description
2066	65.217	cp	BRD-K82731415	olomoucine	CDK inhibitor
2067	65.214	kd	CGS001-6601	SMARCC2	-
2068	65.2054	kd	CGS001-84936	ZFYVE19	Zinc fingers, FYVE domain containing
2069	65.172	cp	BRD-A93424738	dexamethasone	Glucocorticoid receptor agonist
2070	65.1669	oe	ccsbBroad304_00268	CD81	CD molecules
2071	65.1556	cp	BRD-A78360835	cercosporin	Photoactivated toxin
2072	65.1501	oe	ccsbBroad304_06354	SERPIND1	Serine (or cysteine) peptidase inhibitors
2073	65.1486	cp	BRD-K37130656	rivaroxaban	Coagulation inhibitor
2074	65.1261	cp	BRD-K97274161	BRD-K97274161	-
2075	65.0572	kd	CGS001-3280	HES1	Basic helix-loop-helix proteins
2076	65.0316	cp	BRD-K72895815	SSR-69071	Leukocyte elastase inhibitor
2077	65.0151	kd	CGS001-5999	RGS4	Regulators of G-protein signaling
2078	64.9966	cp	BRD-K87905482	anandamide	-
2079	64.9966	kd	CGS001-149233	IL23R	IL-12 receptor family
2080	64.9621	kd	CGS001-4665	NAB2	-
2081	64.9571	oe	ccsbBroad304_00819	IDH3B	-
2082	64.9529	cp	BRD-K91145395	prostratin	PKC activator
2083	64.9327	kd	CGS001-9670	IPO13	Importins
2084	64.93	kd	CGS001-7771	ZFP112	-
2085	64.9123	kd	CGS001-2289	FKBP5	Tetratricopeptide (TTC) repeat domain containing
2086	64.9026	kd	CGS001-7343	UBTF	-
2087	64.9017	kd	CGS001-4088	SMAD3	SMADs
2088	64.8937	cp	BRD-K39339537	epirizole	Cyclooxygenase inhibitor
2089	64.8935	cp	BRD-K31542390	mycophenolic-acid	Dehydrogenase inhibitor
2090	64.8781	cp	BRD-K26669427	WR-216174	PFMRK inhibitor
2091	64.8644	cp	BRD-K09255212	clioquinol	Chelating agent
2092	64.8474	cp	BRD-K28761384	zuclopenthixol	Dopamine receptor antagonist
2093	64.846	cp	BRD-K66296774	fluvastatin	HMGCR inhibitor
2094	64.8113	kd	CGS001-22859	LPHN1	Adhesion Class GPCRs
2095	64.8019	kd	CGS001-59350	RXFP1	GPCR / Class A : Relaxin family peptide receptors
2096	64.7792	cp	BRD-A80574334	oxalomalic-acid	Isocitrate dehydrogenase inhibitor
2097	64.7024	cp	BRD-K80725632	lavendustin-c	EGFR inhibitor
2098	64.6877	cp	BRD-K37940862	BRD-K37940862	-
2099	64.6463	cp	BRD-K85030058	benactyzine	Acetylcholine receptor antagonist
2100	64.6434	cp	BRD-K40255344	tyrphostin-A9	Protein tyrosine kinase inhibitor
2101	64.6154	cp	BRD-K09549677	mibefradil	T-type calcium channel blocker
2102	64.5863	kd	CGS001-3456	IFNB1	Interferons
2103	64.581	kd	CGS001-2730	GCLM	-
2104	64.5684	oe	ccsbBroad304_02458	STK25	YSK subfamily
2105	64.5627	kd	CGS001-7108	TM7SF2	-
2106	64.4981	kd	CGS001-115201	ATG4A	-
2107	64.4973	kd	CGS001-10456	HAX1	-
2108	64.4649	kd	CGS001-6397	SEC14L1	-
2109	64.4498	cp	BRD-K10016611	pyridine-2-aldoxime	Acetylcholinesterase inhibitor
2110	64.4491	cp	BRD-K18787491	U-0126	MEK inhibitor
2111	64.447	cp	BRD-K47598052	PP-1	SRC inhibitor
2112	64.4389	kd	CGS001-1154	CISH	SH2 domain containing
2113	64.4211	kd	CGS001-23236	PLCB1	Phosphoinositide-specific phospholipase C
2114	64.4153	kd	CGS001-84109	QRFPR	GPCR / Class A : RF amide peptide receptors
2115	64.4042	kd	CGS001-3488	IGFBP5	insulin-like growth factor (IGF) binding proteins
2116	64.3972	oe	ccsbBroad304_09665	SIK1	QIK subfamily
2117	64.3817	oe	ccsbBroad304_06525	LIPA	-
2118	64.381	oe	ccsbBroad304_02716	NMNAT2	-
2119	64.3614	cp	BRD-A49148672	galantamine	-
2120	64.3458	kd	CGS001-1738	DLD	-
2121	64.3334	oe	ccsbBroad304_06420	ICAM3	CD molecules
2122	64.3181	kd	CGS001-57661	PHRF1	Zinc fingers, PHD-type
2123	64.2628	cp	BRD-K19507340	megestrol	-
2124	64.2549	cp	BRD-K84987553	MDM2-inhibitor	MDM inhibitor
2125	64.2284	kd	CGS001-23770	FKBP8	Tetratricopeptide (TTC) repeat domain containing
2126	64.2124	kd	CGS001-6583	SLC22A4	Organic zwitterions/cation transporters (OCTN)
2127	64.2059	cp	BRD-A95696066	nisoxetine	Norepinephrine reuptake inhibitor
2128	64.1835	kd	CGS001-56670	SUCNR1	GPCR / Class A : Orphans
2129	64.182	cp	BRD-K99369265	sirolimus	-
2130	64.1656	oe	ccsbBroad304_14158	GPR87	GPCR / Class A : Orphans
2131	64.1493	kd	CGS001-1820	ARID3A	-
2132	64.1226	oe	ccsbBroad304_00316	CKS1B	-
2133	64.0924	cp	BRD-A31204924	mitotane	Antineoplastic
2134	64.0863	oe	ccsbBroad304_01239	POLR2E	RNA polymerase subunits
2135	64.0768	kd	CGS001-991	CDC20	WD repeat domain containing
2136	64.051	cp	BRD-K59469039	AG-879	Angiogenesis inhibitor
2137	64.0494	kd	CGS001-113878	DTX2	RING-type (C3HC4) zinc fingers
2138	64.0131	kd	CGS001-57167	SALL4	Zinc fingers, C2H2-type
2139	64.0071	oe	ccsbBroad304_06365	HIF1A	Basic helix-loop-helix proteins
2140	63.9624	oe	ccsbBroad304_02534	UTP14A	-
2141	63.9569	cp	BRD-K81783531	VX-222	HCV inhibitor
2142	63.9399	oe	ccsbBroad304_05590	NOTCH2NL	-
2143	63.935	kd	CGS001-7039	TGFA	-
2144	63.9265	cp	BRD-K62810658	PD-98059	MEK inhibitor
2145	63.9198	oe	ccsbBroad304_01578	SOS2	Rho guanine nucleotide exchange factors
2146	63.9087	kd	CGS001-10046	MAMLD1	-
2147	63.8961	oe	ccsbBroad304_08786	ZNF350	Zinc fingers, C2H2-type
2148	63.8955	oe	ccsbBroad304_00418	CD55	CD molecules
2149	63.886	kd	CGS001-8446	DUSP11	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
2150	63.8667	cp	BRD-K89274813	DMP-543	Acetylcholine release stimulant
2151	63.8525	oe	ccsbBroad304_04817	GABPB2	Ankyrin repeat domain containing
2152	63.8474	cp	BRD-A56892734	esomeprazole	ATPase inhibitor
2153	63.8188	cp	BRD-A82238138	budesonide	Glucocorticoid receptor agonist
2154	63.809	oe	ccsbBroad304_07178	ZFP112	-
2155	63.8059	cp	BRD-K22662435	ganciclovir	DNA polymerase inhibitor
2156	63.7996	kd	CGS001-390980	ZNF805	Zinc fingers, C2H2-type
2157	63.7669	kd	CGS001-4728	NDUFS8	Mitochondrial respiratory chain complex / Complex I
2158	63.7536	oe	ccsbBroad304_06085	DCK	-
2159	63.7402	cp	BRD-K23566484	nilutamide	Androgen receptor antagonist
2160	63.7386	oe	ccsbBroad304_05313	NUDT14	Nudix motif containing
2161	63.7291	cp	BRD-K69840642	ISOX	HDAC inhibitor
2162	63.7099	oe	ccsbBroad304_01930	CUL2	-
2163	63.7015	cp	BRD-K60219430	serdemetan	MDM inhibitor
2164	63.6908	cp	BRD-A70731303	avrainvillamide-analog-5	nucleophosmin inhibitor
2165	63.6444	kd	CGS001-2295	FOXF2	Forkhead boxes
2166	63.6072	cp	BRD-A60571864	budesonide	-
2167	63.5964	oe	ccsbBroad304_03687	NSFL1C	UBX domain containing
2168	63.5795	oe	ccsbBroad304_00964	SMAD7	SMADs
2169	63.572	kd	CGS001-10795	ZNF268	Zinc fingers, C2H2-type
2170	63.5531	cp	BRD-K49456190	prima-1-met	thioredoxin inhibitor
2171	63.5178	cp	BRD-A43974575	tranylcypromine	Monoamine oxidase inhibitor
2172	63.4846	cp	BRD-K11905747	spectinomycin	Bacterial 30S ribosomal subunit inhibitor
2173	63.4819	cp	BRD-K50938287	sumatriptan	Serotonin receptor agonist
2174	63.4574	cp	BRD-A67479912	progesterone	-
2175	63.4461	cp	BRD-K60762818	desipramine	Tricyclic antidepressant
2176	63.4244	kd	CGS001-1879	EBF1	-
2177	63.343	cp	BRD-K67511046	naloxone	-
2178	63.3387	cp	BRD-K07888107	depudecin	HDAC inhibitor
2179	63.3267	kd	CGS001-27346	TMEM97	-
2180	63.3131	oe	ccsbBroad304_00597	FUT1	Fucosyltransferases
2181	63.3038	kd	CGS001-84634	KISS1R	GPCR / Class A : RF amide peptide receptors
2182	63.2857	oe	ccsbBroad304_02485	STAMBP	-
2183	63.2634	oe	ccsbBroad304_00156	BCL2L1	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
2184	63.2593	cp	BRD-A22032524	amlodipine	-
2185	63.249	cp	BRD-K85015012	NNC-05-2090	GAT inhibitor
2186	63.2442	kd	CGS001-32	ACACB	Carboxylases
2187	63.2435	cp	BRD-K74761218	WT-171	HDAC inhibitor
2188	63.2432	cp	BRD-K07220430	cinnarizine	Calcium channel blocker
2189	63.2343	kd	CGS001-1666	DECR1	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
2190	63.2243	kd	CGS001-2959	GTF2B	General transcription factors
2191	63.2061	cp	BRD-K41895714	AS-605240	PI3K inhibitor
2192	63.2038	cc		RAR Agonist Grp1	-
2193	63.1392	kd	CGS001-54957	TXNL4B	-
2194	63.1362	kd	CGS001-2072	ERCC4	-
2195	63.0852	cp	BRD-A66435872	HTMT	Histamine receptor agonist
2196	63.0372	cp	BRD-K53855319	SRT-1720	-
2197	63.0086	cp	BRD-A25004090	erastin	Ion channel antagonist
2198	62.9968	oe	ccsbBroad304_06367	HK1	-
2199	62.9843	cp	BRD-K71534238	GW-9508	Free fatty acid receptor agonist
2200	62.9702	oe	ccsbBroad304_07306	TNFRSF10A	Tumour necrosis factor (TNF) receptor family
2201	62.9433	oe	ccsbBroad304_07634	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferases
2202	62.9413	oe	ccsbBroad304_00778	HOXC10	Homeoboxes / ANTP class : HOXL subclass
2203	62.9401	cp	BRD-K33483813	actarit	Interleukin receptor agonist
2204	62.9344	kd	CGS001-10096	ACTR3	-
2205	62.9137	cp	BRD-K39915878	loxapine	Dopamine receptor antagonist
2206	62.8807	kd	CGS001-1977	EIF4E	Translation Initiation Factor 4E
2207	62.8714	kd	CGS001-170302	ARX	Homeoboxes / PRD class
2208	62.8401	kd	CGS001-842	CASP9	Caspases
2209	62.8258	oe	ccsbBroad304_03179	BOLA1	-
2210	62.7941	kd	CGS001-350	APOH	Apolipoproteins
2211	62.7835	cp	BRD-K34533029	tyrphostin-AG-494	EGFR inhibitor
2212	62.7741	kd	CGS001-5588	PRKCQ	Delta subfamily
2213	62.7683	oe	ccsbBroad304_01289	MAPK13	MAPK:p38 subfamily
2214	62.7646	kd	CGS001-29937	NENF	-
2215	62.7105	kd	CGS001-159	ADSS	-
2216	62.7018	cp	BRD-A56675431	altizide	Thiazide diuretic
2217	62.6549	oe	ccsbBroad304_01617	STX4	-
2218	62.6497	kd	CGS001-84844	PHF5A	Zinc fingers, PHD-type
2219	62.6419	cp	BRD-K64857848	XMD-885	Leucine rich repeat kinase inhibitor
2220	62.6272	kd	CGS001-6820	SULT2B1	Sulfotransferases, cytosolic
2221	62.6218	oe	ccsbBroad304_00985	MCL1	-
2222	62.6127	kd	CGS001-6856	SYPL1	-
2223	62.5649	kd	CGS001-10477	UBE2E3	Ubiquitin-conjugating enzymes E2
2224	62.5616	kd	CGS001-444	ASPH	-
2225	62.5581	kd	CGS001-31	ACACA	Carboxylases
2226	62.5491	kd	CGS001-4637	MYL6	EF-hand domain containing
2227	62.5161	cp	BRD-K67977190	eprosartan	Angiotensin receptor antagonist
2228	62.4694	oe	ccsbBroad304_00782	HPGD	Prostaglandin synthases
2229	62.4566	oe	ccsbBroad304_01187	SLC25A3	Mitochondrial phosphate transporters
2230	62.4309	cp	BRD-K59197931	naproxen	-
2231	62.4048	oe	ccsbBroad304_00129	ATP5D	ATPases / F-type
2232	62.3984	kd	CGS001-5734	PTGER4	GPCR / Class A : Prostanoid receptors
2233	62.3709	kd	CGS001-5501	PPP1CC	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
2234	62.3551	cp	BRD-K31471398	dihydrexidine	Dopamine receptor agonist
2235	62.3455	kd	CGS001-6241	RRM2	Ribonucleoside-diphosphate reductases
2236	62.328	kd	CGS001-51330	TNFRSF12A	Tumour necrosis factor (TNF) receptor family
2237	62.3131	oe	ccsbBroad304_06753	POU5F1	Homeoboxes / POU class
2238	62.3111	kd	CGS001-2	A2M	-
2239	62.3047	kd	CGS001-85377	MICALL1	-
2240	62.3032	kd	CGS001-90649	ZNF486	Zinc fingers, C2H2-type
2241	62.2993	cp	BRD-K27074404	BRD-K27074404	-
2242	62.284	cp	BRD-K15791587	L-733060	Tachykinin antagonist
2243	62.2815	kd	CGS001-80349	WDR61	WD repeat domain containing
2244	62.2711	kd	CGS001-55504	TNFRSF19	Tumour necrosis factor (TNF) receptor family
2245	62.2627	cp	BRD-K48974000	BRD-K48974000	-
2246	62.2613	cp	BRD-K88679075	methandriol	Androgenic steroid
2247	62.232	kd	CGS001-10695	CNPY3	Trinucleotide (CAG) repeat containing
2248	62.1659	oe	ccsbBroad304_05758	ACADSB	-
2249	62.1624	kd	CGS001-5432	POLR2C	RNA polymerase subunits
2250	62.1432	cp	BRD-K82381502	acetylcholine	Acetylcholine receptor agonist
2251	62.1071	kd	CGS001-84231	TRAF7	RING-type (C3HC4) zinc fingers
2252	62.1039	cp	BRD-A02006392	nitrendipine	-
2253	62.081	kd	CGS001-23510	KCTD2	-
2254	62.0676	oe	ccsbBroad304_01202	PIK3CB	Phosphatidylinositol kinases
2255	62.0312	kd	CGS001-5164	PDK2	PDHK family
2256	62.0245	cp	BRD-K26117720	gingerol	Nitric oxide synthase inhibitor
2257	62.0192	cp	BRD-K22385716	LY-303511	Casein kinase inhibitor
2258	61.9915	kd	CGS001-3643	INSR	Type II RTKs: Insulin receptor family
2259	61.9906	cp	BRD-A80638690	floxuridine	DNA synthesis inhibitor
2260	61.9762	kd	CGS001-27199	OXGR1	GPCR / Class A : Orphans, Oxoglutarate receptor
2261	61.9739	cp	BRD-K97764662	PD-173074	FGFR inhibitor
2262	61.9678	kd	CGS001-163071	ZNF114	Zinc fingers, C2H2-type
2263	61.9482	oe	ccsbBroad304_01672	TIMP2	-
2264	61.9043	kd	CGS001-9354	UBE4A	U-box domain containing
2265	61.8922	kd	CGS001-6421	SFPQ	RNA binding motif (RRM) containing
2266	61.8757	kd	CGS001-29982	NRBF2	-
2267	61.8627	oe	ccsbBroad304_04128	ALG9	Dolichyl D-mannosyl phosphate dependent mannosyltransferases
2268	61.8578	cp	BRD-A60294240	tribenoside	Anti-inflammatory
2269	61.8576	cp	BRD-K14965640	ibuprofen	Cyclooxygenase inhibitor
2270	61.8408	kd	CGS001-1184	CLCN5	Ion channels / Chloride channels : Voltage-sensitive
2271	61.8143	kd	CGS001-1356	CP	-
2272	61.8128	cp	BRD-K28029915	dolasetron	Serotonin receptor antagonist
2273	61.8045	oe	ccsbBroad304_06785	PRSS2	Serine peptidases
2274	61.7948	oe	ccsbBroad304_07050	TFAP2A	-
2275	61.7853	kd	CGS001-122011	CSNK1A1L	Casein kinase 1 (CK1) family
2276	61.7359	kd	CGS001-1869	E2F1	-
2277	61.7337	oe	ccsbBroad304_00488	EGR3	Zinc fingers, C2H2-type
2278	61.7155	kd	CGS001-222546	RFX6	-
2279	61.7041	cp	BRD-K11163873	phenanthridone	PARP inhibitor
2280	61.6985	oe	ccsbBroad304_00570	FIGF	-
2281	61.679	kd	CGS001-7295	TXN	-
2282	61.6598	cp	BRD-K66353228	zoxazolamine	Myorelaxant
2283	61.6446	oe	ccsbBroad304_00105	ARNTL	Basic helix-loop-helix proteins
2284	61.6419	kd	CGS001-9128	PRPF4	WD repeat domain containing
2285	61.6388	oe	ccsbBroad304_07045	TEAD4	-
2286	61.6287	cp	BRD-K82562631	tolmetin	Cyclooxygenase inhibitor
2287	61.6267	kd	CGS001-218	ALDH3A1	Aldehyde dehydrogenases
2288	61.6186	kd	CGS001-1952	CELSR2	Cadherins / Major cadherins
2289	61.5515	kd	CGS001-50810	HDGFRP3	-
2290	61.5148	cp	BRD-K18905250	ST-91	Adrenergic receptor agonist
2291	61.4749	cp	BRD-A19037878	trichostatin-a	CDK activator
2292	61.4582	cp	BRD-K60060639	methyllidocaine	antiarrhythmic medication
2293	61.4489	kd	CGS001-55033	FKBP14	EF-hand domain containing
2294	61.4308	cp	BRD-A40639672	ketorolac	Cyclooxygenase inhibitor
2295	61.4034	kd	CGS001-9500	MAGED1	-
2296	61.3593	oe	ccsbBroad304_11024	PDGFRA	Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family
2297	61.3365	cp	BRD-K53665955	MK-5108	Aurora kinase inhibitor
2298	61.2983	cp	BRD-K64606589	apicidin	HDAC inhibitor
2299	61.2874	oe	ccsbBroad304_01166	PDK2	PDHK family
2300	61.2832	cp	BRD-K62996583	lidoflazine	Calcium channel blocker
2301	61.2803	oe	ccsbBroad304_00611	GALE	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
2302	61.2086	oe	ccsbBroad304_02138	TRIP10	-
2303	61.1773	cp	BRD-A79981887	midodrine	Adrenergic receptor agonist
2304	61.1726	cp	BRD-K82143716	flucytosine	Antifungal
2305	61.1661	oe	ccsbBroad304_06847	RBBP4	WD repeat domain containing
2306	61.1602	kd	CGS001-55612	FERMT1	Fermitins
2307	61.1588	oe	ccsbBroad304_08266	PIPOX	-
2308	61.0744	oe	ccsbBroad304_04544	RCCD1	-
2309	61.0586	kd	CGS001-6810	STX4	-
2310	61.0423	kd	CGS001-1876	E2F6	-
2311	61.0375	kd	CGS001-266977	GPR110	Adhesion Class GPCRs
2312	61.0129	cp	BRD-K01292756	pimozide	Dopamine receptor antagonist
2313	60.99	kd	CGS001-2618	GART	Ribosyl transferases
2314	60.9516	kd	CGS001-116512	MRGPRD	GPCR / Class A : Orphans
2315	60.9495	cp	BRD-K45542189	diethylcarbamazine	Lipoxygenase inhibitor
2316	60.9413	kd	CGS001-23463	ICMT	-
2317	60.9356	oe	ccsbBroad304_00361	ATF2	basic leucine zipper proteins
2318	60.9352	kd	CGS001-7625	ZNF74	Zinc fingers, C2H2-type
2319	60.9161	kd	CGS001-54438	GFOD1	-
2320	60.9071	kd	CGS001-51024	FIS1	-
2321	60.9062	kd	CGS001-3693	ITGB5	Integrins
2322	60.8999	kd	CGS001-83439	TCF7L1	-
2323	60.8926	cp	BRD-K63675182	triflupromazine	Dopamine receptor antagonist
2324	60.8747	cp	BRD-A09533288	verapamil	Calcium channel blocker
2325	60.8275	kd	CGS001-1861	TOR1A	-
2326	60.7776	cp	BRD-K60038276	irbesartan	Angiotensin receptor antagonist
2327	60.7489	kd	CGS001-147807	ZNF524	Zinc fingers, C2H2-type
2328	60.7449	kd	CGS001-10887	PROKR1	GPCR / Class A : Prokineticin receptors
2329	60.7017	cp	BRD-A64977602	mirtazapine	Adrenergic receptor antagonist
2330	60.6963	kd	CGS001-25805	BAMBI	-
2331	60.6772	oe	ccsbBroad304_02815	SSBP2	-
2332	60.6651	kd	CGS001-11004	KIF2C	Kinesins
2333	60.6443	cp	BRD-K81473089	tacrine	Acetylcholinesterase inhibitor
2334	60.6232	kd	CGS001-22796	COG2	Components of oligomeric golgi complex
2335	60.5712	oe	ccsbBroad304_06852	RBP4	Lipocalins
2336	60.5435	oe	ccsbBroad304_03173	TMED7	-
2337	60.5342	kd	CGS001-10247	HRSP12	-
2338	60.5053	cp	BRD-K25650355	physostigmine	-
2339	60.4833	kd	CGS001-8836	GGH	Gamma-glutamyl hydrolase
2340	60.4795	kd	CGS001-64087	MCCC2	-
2341	60.4758	kd	CGS001-1244	ABCC2	ATP binding cassette transporters / subfamily C
2342	60.4336	kd	CGS001-80204	FBXO11	Protein arginine N-methyltransferases
2343	60.3897	kd	CGS001-3065	HDAC1	Histone deacetylases
2344	60.3884	kd	CGS001-831	CAST	-
2345	60.3637	oe	ccsbBroad304_01204	PIK3CD	Phosphatidylinositol kinases
2346	60.3382	kd	CGS001-1503	CTPS	-
2347	60.3321	kd	CGS001-462	SERPINC1	Serine (or cysteine) peptidase inhibitors
2348	60.2512	cp	BRD-K55889443	rifapentine	-
2349	60.2437	kd	CGS001-253430	IPMK	-
2350	60.2184	kd	CGS001-210	ALAD	-
2351	60.188	cp	BRD-K60160658	tiagabine	GABA uptake inhibitor
2352	60.1671	kd	CGS001-3159	HMGA1	High-mobility group / Canonical
2353	60.1256	kd	CGS001-7076	TIMP1	-
2354	60.0942	kd	CGS001-10657	KHDRBS1	-
2355	60.0278	kd	CGS001-79135	APOO	Apolipoproteins
2356	59.9818	cp	BRD-A25569250	KI-16425	Lysophosphatidic acid receptor antagonist
2357	59.9653	cp	BRD-K30697463	desoximetasone	Glucocorticoid receptor agonist
2358	59.9564	cp	BRD-A89049230	BRD-A89049230	-
2359	59.9192	kd	CGS001-57594	HOMEZ	Homeoboxes / ZF class
2360	59.9096	kd	CGS001-7080	NKX2-1	Homeoboxes / ANTP class : NKL subclass
2361	59.9021	kd	CGS001-122809	SOCS4	SH2 domain containing
2362	59.8965	cp	BRD-K96862998	pirfenidone	TGF beta receptor inhibitor
2363	59.8718	oe	ccsbBroad304_04146	HDAC11	Histone deacetylases
2364	59.8557	cp	BRD-A44090213	indoprofen	Cyclooxygenase inhibitor
2365	59.8288	cp	BRD-K14200658	syrosingopine	Vesicular monoamine transporter inhibitor
2366	59.7894	kd	CGS001-10538	BATF	basic leucine zipper proteins
2367	59.7891	kd	CGS001-1173	AP2M1	-
2368	59.7447	cp	BRD-K14821540	FCCP	Mitochondrial oxidative phosphorylation uncoupler
2369	59.7209	cp	BRD-K11696279	BU-239	Imidazoline receptor agonist
2370	59.7076	cp	BRD-K13819402	desoxypeganine	Acetylcholinesterase inhibitor
2371	59.7058	kd	CGS001-9217	VAPB	-
2372	59.6981	cp	BRD-K47679368	bromfenac	Cyclooxygenase inhibitor
2373	59.6977	oe	ccsbBroad304_06458	IRF3	-
2374	59.6412	kd	CGS001-7345	UCHL1	Ubiquitin C-terminal hydrolase
2375	59.6407	cp	BRD-K41868777	W-5	Calmodulin antagonist
2376	59.6388	oe	ccsbBroad304_03266	ERGIC2	-
2377	59.6145	cp	BRD-K59773493	benzohydroxamic-acid	Antifungal
2378	59.5993	kd	CGS001-5792	PTPRF	Receptor tyrosine phosphatases (RTP)
2379	59.5648	oe	ccsbBroad304_03524	PLEKHJ1	Pleckstrin homology (PH) domain containing
2380	59.5582	oe	ccsbBroad304_10230	STK19	G11 family
2381	59.52	oe	ccsbBroad304_06728	PIK3R1	Phosphatidylinositol kinases
2382	59.505	kd	CGS001-7158	TP53BP1	-
2383	59.5043	kd	CGS001-3417	IDH1	-
2384	59.4944	cp	BRD-A49765801	fludroxycortide	Glucocorticoid receptor agonist
2385	59.4773	oe	ccsbBroad304_06291	GNAI1	-
2386	59.4755	cp	BRD-K09186807	KIN001-244	Phosphoinositide dependent kinase inhibitor
2387	59.475	cp	BRD-K86434416	selegiline	Monoamine oxidase inhibitor
2388	59.4459	oe	ccsbBroad304_00303	CHN1	Rho GTPase activating proteins
2389	59.4172	cp	BRD-K38477985	malonoben	Protein tyrosine kinase inhibitor
2390	59.413	kd	CGS001-25989	ULK3	Unc-51-like kinase (ULK) family
2391	59.3789	cp	BRD-K66944906	fraxidin	Carbonic anhydrase inhibitor
2392	59.3535	oe	ccsbBroad304_13822	CALM3	EF-hand domain containing
2393	59.3381	oe	ccsbBroad304_01709	NR2C1	Testicular receptors
2394	59.2953	kd	CGS001-332	BIRC5	Inhibitors of apoptosis (IAP) protein family
2395	59.2878	kd	CGS001-84873	GPR128	Adhesion Class GPCRs
2396	59.2874	kd	CGS001-117195	MRGPRX3	GPCR / Class A : Orphans
2397	59.2864	oe	ccsbBroad304_09765	ZBTB49	BTB/POZ domain containing
2398	59.2853	kd	CGS001-999	CDH1	CD molecules
2399	59.2696	oe	ccsbBroad304_06837	RAF1	RAF family
2400	59.2655	kd	CGS001-84433	CARD11	-
2401	59.2631	kd	CGS001-8464	SUPT3H	-
2402	59.2045	kd	CGS001-1646	AKR1C2	Aldo-keto reductases
2403	59.1793	kd	CGS001-79711	IPO4	Importins
2404	59.1585	cp	BRD-K73999723	telmisartan	Angiotensin receptor antagonist
2405	59.1252	cp	BRD-K87426499	BRD-K87426499	-
2406	59.1116	oe	ccsbBroad304_07172	ZNF195	Zinc fingers, C2H2-type
2407	59.089	oe	ccsbBroad304_08275	TLR8	Toll-like receptor family
2408	59.0862	kd	CGS001-79716	NPEPL1	Leucyl aminopeptidase
2409	59.0055	cp	BRD-A70083328	secnidazole	Acetylcholinesterase inhibitor
2410	59.0001	cp	BRD-A87606379	nadolol	Adrenergic receptor antagonist
2411	58.9614	kd	CGS001-6897	TARS	Aminoacyl tRNA synthetases / Class II
2412	58.8993	kd	CGS001-26511	CHIC2	-
2413	58.8862	oe	ccsbBroad304_03696	C19ORF10	-
2414	58.8775	kd	CGS001-55872	PBK	TOPK family
2415	58.8648	oe	ccsbBroad304_00464	DTNA	-
2416	58.855	kd	CGS001-7374	UNG	-
2417	58.8323	oe	ccsbBroad304_02094	FIBP	-
2418	58.8223	cp	BRD-K18523449	mestanolone	Androgenic steroid
2419	58.8121	kd	CGS001-1891	ECH1	-
2420	58.803	kd	CGS001-3455	IFNAR2	Interferon receptor family
2421	58.7712	kd	CGS001-7520	XRCC5	XRCC DNA Repair
2422	58.7656	cp	BRD-K64935403	ebelactone-b	Lipase inhibitor
2423	58.7206	kd	CGS001-9459	ARHGEF6	Rho guanine nucleotide exchange factors
2424	58.6878	cp	BRD-K32696739	noreleagnine	Monoamine oxidase inhibitor
2425	58.6562	kd	CGS001-344	APOC2	Apolipoproteins
2426	58.6334	oe	ccsbBroad304_06562	MAT1A	-
2427	58.6115	cp	BRD-K10573841	tunicamycin	GLCNAC phosphotransferase inhibitor
2428	58.5906	cp	BRD-K41996876	tyrphostin-1	EGFR inhibitor
2429	58.5892	oe	ccsbBroad304_10116	SHC4	SH2 domain containing
2430	58.5892	cp	BRD-A61793559	metolazone	Carbonic anhydrase inhibitor
2431	58.5848	kd	CGS001-6275	S100A4	EF-hand domain containing
2432	58.5836	cp	BRD-K02581333	protein-tyrosine-phosphatase-inhibitor-IV	Tyrosine phosphatase inhibitor
2433	58.5502	kd	CGS001-3776	KCNK2	Two-P potassium channels
2434	58.5501	cp	BRD-K51223576	AG-99	Tyrosine kinase inhibitor
2435	58.5418	cp	BRD-A48809242	IB-MECA	Adenosine receptor agonist
2436	58.5402	kd	CGS001-801	CALM1	EF-hand domain containing
2437	58.4886	kd	CGS001-81620	CDT1	-
2438	58.4848	cp	BRD-K93034159	cladribine	Adenosine deaminase inhibitor
2439	58.4737	oe	ccsbBroad304_01655	DYNLT3	Cytoplasmic dyneins
2440	58.4509	cp	BRD-K62206109	VUF-5681	Histamine receptor antagonist
2441	58.448	kd	CGS001-7128	TNFAIP3	OTU domain containing
2442	58.4281	oe	ccsbBroad304_05348	FOXR1	Forkhead boxes
2443	58.3946	cp	BRD-K67080878	milrinone	Phosphodiesterase inhibitor
2444	58.3793	cp	BRD-K29313308	HDAC3-selective	HDAC inhibitor
2445	58.3759	kd	CGS001-3459	IFNGR1	Interferon receptor family
2446	58.3665	cp	BRD-K56047318	RHC-80267	Triacylglycerol lipase inhibitor
2447	58.2788	cp	BRD-K00824317	fludroxycortide	-
2448	58.2727	kd	CGS001-170463	SSBP4	-
2449	58.2633	cp	BRD-K04414442	SB-222200	Tachykinin antagonist
2450	58.2579	cp	BRD-K92138166	mammea-a	other antibiotic
