Rank	Score	Type	ID	Name	Description
1473	78.8187	cp	BRD-K72238567	fludarabine	-
1474	78.7865	oe	ccsbBroad304_00876	INSIG1	-
1475	78.7839	cp	BRD-K01612348	meropenem	Bacterial cell wall synthesis inhibitor
1476	78.7616	oe	ccsbBroad304_00397	CTSK	Cathepsins
1477	78.7517	oe	ccsbBroad304_08536	PARL	-
1478	78.7427	kd	CGS001-5223	PGAM1	-
1479	78.7326	oe	ccsbBroad304_00371	MAPK14	MAPK:p38 subfamily
1480	78.7316	kd	CGS001-80349	WDR61	WD repeat domain containing
1481	78.7253	kd	CGS001-5873	RAB27A	RAB, member RAS oncogene
1482	78.7247	kd	CGS001-3087	HHEX	Homeoboxes / ANTP class : NKL subclass
1483	78.6797	cp	BRD-A73909368	dactinomycin	RNA polymerase inhibitor
1484	78.6358	cp	BRD-K17849083	tranilast	-
1485	78.6029	kd	CGS001-55810	FOXJ2	Forkhead boxes
1486	78.5906	kd	CGS001-55837	EAPP	-
1487	78.5799	cp	BRD-K39256324	rottlerin	-
1488	78.5622	oe	ccsbBroad304_00624	GCK	Hexokinases
1489	78.5518	kd	CGS001-11215	AKAP11	A-kinase anchor proteins
1490	78.534	kd	CGS001-3685	ITGAV	Integrins
1491	78.5326	kd	CGS001-10247	HRSP12	-
1492	78.5307	kd	CGS001-2155	F7	Chymotrypsin
1493	78.5225	cp	BRD-K42142750	retrorsine	Antimitotic
1494	78.5079	kd	CGS001-1312	COMT	Catecholamine turnover
1495	78.5018	cp	BRD-K95676198	JAK3-inhibitor-V	JAK inhibitor
1496	78.4944	kd	CGS001-634	CEACAM1	CD molecules
1497	78.4799	cp	BRD-A96882008	L-732138	Tachykinin antagonist
1498	78.4747	oe	ccsbBroad304_01674	TIMP4	-
1499	78.4698	oe	ccsbBroad304_08296	UBE2J1	Ubiquitin-conjugating enzymes E2
1500	78.4688	cp	BRD-M00539986	formoterol	Adrenergic receptor agonist
1501	78.4429	kd	CGS001-10943	MSL3	-
1502	78.4092	oe	ccsbBroad304_13936	PTPRF	Receptor tyrosine phosphatases (RTP)
1503	78.4048	cp	BRD-K54416256	methimazole	Antithyroid
1504	78.4015	oe	ccsbBroad304_00657	GNG4	-
1505	78.3814	kd	CGS001-26191	PTPN22	Protein tyrosine phosphatases / Class I Cys-based PTPs : Non-receptor
1506	78.3754	kd	CGS001-7267	TTC3	RING-type (C3HC4) zinc fingers
1507	78.3677	kd	CGS001-3485	IGFBP2	insulin-like growth factor (IGF) binding proteins
1508	78.3555	kd	CGS001-51022	GLRX2	-
1509	78.3381	kd	CGS001-123803	NTAN1	-
1510	78.3085	kd	CGS001-5518	PPP2R1A	Serine/threonine phosphatases / Protein phosphatase 2, regulatory subunits
1511	78.2728	kd	CGS001-3146	HMGB1	High-mobility group / Canonical
1512	78.2634	kd	CGS001-399664	MEX3D	Mex-3 homologs
1513	78.2421	kd	CGS001-54106	TLR9	Toll-like receptor family
1514	78.2306	cp	BRD-A47144777	dihydro-7-desacetyldeoxygedunin	HSP inhibitor
1515	78.2279	kd	CGS001-6827	SUPT4H1	-
1516	78.2116	cp	BRD-K73395020	SA-1478088	-666
1517	78.2044	kd	CGS001-8607	RUVBL1	ATPases / AAA-type
1518	78.1807	cp	BRD-A86044036	flurbiprofen	Cyclooxygenase inhibitor
1519	78.1731	kd	CGS001-27161	EIF2C2	-
1520	78.1727	cp	BRD-A31374339	fludarabine	-
1521	78.1691	kd	CGS001-10397	NDRG1	-
1522	78.1443	kd	CGS001-4191	MDH2	-
1523	78.1295	oe	ccsbBroad304_02057	P4HA2	-
1524	78.1115	cp	BRD-K39120595	bithionol	Autotaxin inhibitor
1525	78.0918	cp	BRD-K14282469	LY-165163	Serotonin receptor antagonist
1526	78.0875	cp	BRD-K37312348	kenpaullone	CDK inhibitor
1527	78.0854	oe	ccsbBroad304_00752	HMGB3	High-mobility group / Canonical
1528	78.0844	kd	CGS001-54788	DNAJB12	Heat shock proteins / DNAJ (HSP40)
1529	78.0708	cp	BRD-K63504947	semaxanib	VEGFR inhibitor
1530	78.0667	cp	BRD-A99833829	bethanechol	Acetylcholine receptor agonist
1531	78.0648	kd	CGS001-6098	ROS1	Type XVII RTKs: ROS receptors
1532	78.0027	oe	ccsbBroad304_03878	SENP2	-
1533	77.9998	cp	BRD-K66198023	losartan	-
1534	77.9966	cp	BRD-K88742110	BRD-K88742110	HDAC inhibitor
1535	77.9831	cp	BRD-A09062839	amylocaine	Local anesthetic
1536	77.9786	kd	CGS001-8527	DGKD	Pleckstrin homology (PH) domain containing
1537	77.9612	oe	ccsbBroad304_06159	CTTN	-
1538	77.9048	cp	BRD-K12867552	THM-I-94	HDAC inhibitor
1539	77.9015	kd	CGS001-9374	PPT2	-
1540	77.8813	cp	BRD-K98157055	SIB-1757	Glutamate receptor antagonist
1541	77.8686	cp	BRD-K30480208	torasemide	Electrolyte reabsorption inhibitor
1542	77.8621	kd	CGS001-29978	UBQLN2	Ubiquilin family
1543	77.8504	cp	BRD-K44849676	capsazepine	TRPV agonist
1544	77.8411	oe	ccsbBroad304_08325	LIPT1	-
1545	77.824	kd	CGS001-2782	GNB1	WD repeat domain containing
1546	77.8205	kd	CGS001-1120	CHKB	-
1547	77.8122	cp	BRD-A79903587	tegafur	Thymidylate synthase inhibitor
1548	77.7997	kd	CGS001-27	ABL2	Abl family
1549	77.7475	oe	ccsbBroad304_06995	SREBF1	Basic helix-loop-helix proteins
1550	77.7402	cp	BRD-A38030642	cyclosporin-a	Calcineurin inhibitor
1551	77.7335	cp	BRD-K81418486	vorinostat	HDAC inhibitor
1552	77.7224	cp	BRD-K24526313	levcromakalim	Potassium channel activator
1553	77.6926	kd	CGS001-2161	F12	Chymotrypsin
1554	77.6826	kd	CGS001-6626	SNRPA	RNA binding motif (RRM) containing
1555	77.6778	oe	ccsbBroad304_06680	P2RX4	Ligand-gated ion channels / Purinergic receptors, ionotropic
1556	77.6778	kd	CGS001-192286	HIGD2A	-
1557	77.6606	cp	BRD-K81709173	halcinonide	Glucocorticoid receptor agonist
1558	77.6198	oe	ccsbBroad304_05836	BIRC5	Inhibitors of apoptosis (IAP) protein family
1559	77.6125	kd	CGS001-6932	TCF7	-
1560	77.5971	kd	CGS001-1491	CTH	Hydrogen sulphide synthesis
1561	77.5946	oe	ccsbBroad304_04153	PHF17	-
1562	77.5899	kd	CGS001-2908	NR3C1	3-Ketosteroid receptors
1563	77.5584	kd	CGS001-2936	GSR	Oxidoreductases
1564	77.502	kd	CGS001-7106	TSPAN4	Tetraspanins
1565	77.5011	cc		Estrogen Agonist	-
1566	77.4979	cp	BRD-K02130563	panobinostat	HDAC inhibitor
1567	77.4716	cp	BRD-A10355991	norketamine	Glutamate receptor antagonist
1568	77.4323	cp	BRD-U66370498	androstanol	CAR antagonist
1569	77.4204	oe	ccsbBroad304_06453	ING2	Zinc fingers, PHD-type
1570	77.3921	oe	ccsbBroad304_01648	SERPINA7	Serine (or cysteine) peptidase inhibitors
1571	77.3861	kd	CGS001-2969	GTF2I	General transcription factors
1572	77.3815	cp	BRD-K01555864	dibenzoylmethane	Antineoplastic
1573	77.3581	cp	BRD-K70577657	H-9	PKA inhibitor
1574	77.3492	cp	BRD-A24381660	zeranol	Estrogen receptor agonist
1575	77.3452	oe	ccsbBroad304_03372	CAB39	-
1576	77.335	kd	CGS001-1431	CS	-
1577	77.3236	cp	BRD-K65503129	HSP90-inhibitor	HSP inhibitor
1578	77.2671	cp	BRD-K15842202	eudesmic-acid	-666
1579	77.2634	kd	CGS001-79073	TMEM109	-
1580	77.257	cp	BRD-A37052580	physostigmine	Acetylcholinesterase inhibitor
1581	77.2484	oe	ccsbBroad304_01340	PTPN2	Protein tyrosine phosphatases
1582	77.2252	kd	CGS001-64750	SMURF2	-
1583	77.2201	cp	BRD-A45664787	iloprost	Platelet aggregation inhibitor
1584	77.2141	kd	CGS001-7057	THBS1	-
1585	77.1683	kd	CGS001-50604	IL20	Interleukins and interleukin receptors
1586	77.1371	oe	ccsbBroad304_01709	NR2C1	Testicular receptors
1587	77.1323	cp	BRD-K40990712	hexamethyleneamiloride	Sodium/hydrogen antiport inhibitor
1588	77.1303	cp	BRD-K51313569	palbociclib	CDK inhibitor
1589	77.13	kd	CGS001-7013	TERF1	-
1590	77.0838	kd	CGS001-55631	LRRC40	-
1591	77.0653	oe	ccsbBroad304_03271	ECSIT	Mitochondrial respiratory chain complex assembly factors
1592	77.0288	kd	CGS001-5226	PGD	-
1593	77.0086	kd	CGS001-701	BUB1B	Bub family
1594	76.9986	kd	CGS001-8766	RAB11A	RAB, member RAS oncogene
1595	76.9916	cp	BRD-K51302260	KU-C103871	GSP agonist
1596	76.974	kd	CGS001-819	CAMLG	-
1597	76.9736	kd	CGS001-65263	PYCRL	-
1598	76.9581	kd	CGS001-7358	UGDH	-
1599	76.9446	cc		Cell Cycle Inhibition	-
1600	76.9426	oe	ccsbBroad304_07600	NSA2	-
1601	76.9246	kd	CGS001-8702	B4GALT4	Beta 4-glycosyltransferases
1602	76.9242	kd	CGS001-1612	DAPK1	Death-associated kinase (DAPK) family
1603	76.8803	oe	ccsbBroad304_01088	NFATC3	Nuclear factor of activated T-cells
1604	76.8802	kd	CGS001-9552	SPAG7	-
1605	76.8799	oe	ccsbBroad304_00626	GDI1	-
1606	76.8686	oe	ccsbBroad304_06235	G6PD	-
1607	76.8548	oe	ccsbBroad304_02834	GABARAPL1	-
1608	76.8247	kd	CGS001-9296	ATP6V1F	ATPases / V-type
1609	76.8235	cp	BRD-K71512533	SNS-314	Aurora kinase inhibitor
1610	76.8083	kd	CGS001-166647	GPR125	Adhesion Class GPCRs
1611	76.7983	oe	ccsbBroad304_07012	STK3	MST subfamily
1612	76.7798	kd	CGS001-2863	GPR39	GPCR / Class A : Orphans
1613	76.7762	oe	ccsbBroad304_02501	DCTN6	-
1614	76.7639	kd	CGS001-11143	KAT7	Histone acetyltransferases (HATs)
1615	76.7493	kd	CGS001-9709	HERPUD1	-
1616	76.7368	kd	CGS001-7444	VRK2	Vaccina related kinase (VRK) family
1617	76.7214	cp	BRD-K35483542	alitretinoin	Retinoid receptor agonist
1618	76.6953	cp	BRD-K05181463	L-741626	Dopamine receptor antagonist
1619	76.6953	kd	CGS001-7703	PCGF2	Polycomb group ring fingers
1620	76.692	kd	CGS001-7314	UBB	-
1621	76.6748	kd	CGS001-3094	HINT1	-
1622	76.6745	cp	BRD-A65076780	dihydroergocristine	Adrenergic receptor antagonist
1623	76.6603	oe	ccsbBroad304_04775	NTAN1	-
1624	76.6601	kd	CGS001-5332	PLCB4	Phosphoinositide-specific phospholipase C
1625	76.601	cp	BRD-A03359064	ICI-89406	Adrenergic receptor antagonist
1626	76.5938	oe	ccsbBroad304_08480	PNPO	-
1627	76.5777	kd	CGS001-382	ARF6	ADP-ribosylation factors
1628	76.5719	cp	BRD-K64157027	ZD-2079	Adrenergic receptor agonist
1629	76.5627	cp	BRD-K14920963	erythrosine	Coloring agent
1630	76.5477	cp	BRD-K50140147	NVP-TAE684	ALK inhibitor
1631	76.5306	kd	CGS001-7443	VRK1	Vaccina related kinase (VRK) family
1632	76.5306	kd	CGS001-1198	CLK3	CDC-like kinases
1633	76.5126	kd	CGS001-1717	DHCR7	-
1634	76.4762	cp	BRD-K90885812	propantheline	Acetylcholine receptor antagonist
1635	76.4747	oe	ccsbBroad304_02751	SATB2	Homeoboxes / CUT class
1636	76.4659	kd	CGS001-9787	DLGAP5	-
1637	76.4513	kd	CGS001-5693	PSMB5	Proteasome subunits
1638	76.4415	kd	CGS001-4926	NUMA1	-
1639	76.38	oe	ccsbBroad304_00709	GUK1	-
1640	76.3498	kd	CGS001-128	ADH5	Alcohol dehydrogenases
1641	76.3162	kd	CGS001-8681	JMJD7-PLA2G4B	-
1642	76.2847	oe	ccsbBroad304_02761	SIRT3	Histone deacetylases (HDACs)
1643	76.2821	cp	BRD-K98684188	GSK-0660	PPAR receptor antagonist
1644	76.2699	oe	ccsbBroad304_01054	GADD45B	-
1645	76.2538	cp	BRD-A10070317	propranolol	Adrenergic receptor antagonist
1646	76.2538	kd	CGS001-892	CCNC	-
1647	76.2494	oe	ccsbBroad304_04055	CHCHD7	Coiled-coil-helix-coiled-coil-helix domain containing
1648	76.2464	cp	BRD-K62609077	scoulerine	Adrenergic receptor antagonist
1649	76.2396	kd	CGS001-6774	STAT3	SH2 domain containing
1650	76.2306	kd	CGS001-5437	POLR2H	RNA polymerase subunits
1651	76.2231	oe	ccsbBroad304_02592	KIF2C	Kinesins
1652	76.2018	cp	BRD-K63630713	etacrynic-acid	Sodium/potassium/chloride transporter inhibitor
1653	76.1819	oe	ccsbBroad304_01610	STAT4	SH2 domain containing
1654	76.1647	cp	BRD-K37130656	rivaroxaban	Coagulation inhibitor
1655	76.1577	kd	CGS001-30	ACAA1	-
1656	76.152	kd	CGS001-51704	GPRC5B	GPCR / Class C : Orphans
1657	76.1198	kd	CGS001-5471	PPAT	Phosphoribosyl pyrophosphate amidotransferase
1658	76.112	kd	CGS001-3670	ISL1	Homeoboxes / LIM class
1659	76.074	cp	BRD-K43736954	cortisone	Glucocorticoid receptor agonist
1660	76.0558	cp	BRD-K48115423	2-(4-methoxybenzylthio)-6-methylpyrimidin-4-ol	Matrix metalloprotease inhibitor
1661	76.0439	oe	ccsbBroad304_02032	TSC22D1	-
1662	76.0158	kd	CGS001-10450	PPIE	RNA binding motif (RRM) containing
1663	76.0152	oe	ccsbBroad304_07617	HMGN4	High-mobility group / Canonical
1664	76.012	kd	CGS001-11151	CORO1A	Coronins
1665	75.9972	cp	BRD-K12539581	nocodazole	Tubulin inhibitor
1666	75.9872	oe	ccsbBroad304_12008	NLK	nmo subfamily
1667	75.986	kd	CGS001-162963	ZNF610	Zinc fingers, C2H2-type
1668	75.9824	kd	CGS001-168374	ZNF92	Zinc fingers, C2H2-type
1669	75.9424	kd	CGS001-6657	SOX2	SRY (sex determining region Y)-boxes
1670	75.937	cp	BRD-K07691486	roscovitine	CDK inhibitor
1671	75.9016	kd	CGS001-10489	LRRC41	-
1672	75.8875	kd	CGS001-695	BTK	Pleckstrin homology (PH) domain containing
1673	75.886	kd	CGS001-6477	SIAH1	-
1674	75.8836	cp	BRD-K09963420	saquinavir	HIV protease inhibitor
1675	75.8569	oe	ccsbBroad304_02376	RAMP1	Receptor (G protein-coupled) activity modifying proteins
1676	75.8377	oe	ccsbBroad304_14011	PAPSS1	-
1677	75.8356	kd	CGS001-23029	RBM34	RNA binding motif (RRM) containing
1678	75.8355	oe	ccsbBroad304_01445	RPS3	S ribosomal proteins
1679	75.7861	kd	CGS001-2037	EPB41L2	-
1680	75.7399	kd	CGS001-9031	BAZ1B	Zinc fingers, PHD-type
1681	75.7234	kd	CGS001-2149	F2R	Protease activated receptors
1682	75.7037	kd	CGS001-6658	SOX3	SRY (sex determining region Y)-boxes
1683	75.6811	kd	CGS001-9700	ESPL1	-
1684	75.6808	oe	ccsbBroad304_00612	GALNS	Arylsulfatase family
1685	75.6547	oe	ccsbBroad304_00552	FEN1	-
1686	75.632	kd	CGS001-221	ALDH3B1	Aldehyde dehydrogenases
1687	75.6264	kd	CGS001-984	CDK11B	Cyclin-dependent kinases, PITSLRE subfamily
1688	75.6156	cp	BRD-A16332958	modafinil	Adrenergic receptor agonist
1689	75.5848	oe	ccsbBroad304_03939	RNF25	RING-type (C3HC4) zinc fingers
1690	75.5775	cp	BRD-A94793051	gestrinone	Progesterone receptor antagonist
1691	75.529	kd	CGS001-5209	PFKFB3	-
1692	75.5078	kd	CGS001-4189	DNAJB9	Heat shock proteins / DNAJ (HSP40)
1693	75.5037	oe	ccsbBroad304_13929	PRKACA	Protein kinase A
1694	75.497	kd	CGS001-51635	DHRS7	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 3
1695	75.4884	kd	CGS001-11245	GPR176	GPCR / Class A : Orphans
1696	75.4727	kd	CGS001-54821	ERCC6L	-
1697	75.4619	kd	CGS001-5979	RET	Type XIV RTKs: RET
1698	75.4279	kd	CGS001-9612	NCOR2	-
1699	75.4222	oe	ccsbBroad304_05838	APOC2	Apolipoproteins
1700	75.4162	kd	CGS001-29103	DNAJC15	Heat shock proteins / DNAJ (HSP40)
1701	75.3769	cp	BRD-K73978287	hydrocortisone	Glucocorticoid receptor agonist
1702	75.3766	kd	CGS001-7416	VDAC1	Voltage-dependent anion channels
1703	75.371	kd	CGS001-2033	EP300	Chromatin-modifying enzymes / K-acetyltransferases
1704	75.368	oe	ccsbBroad304_06041	CRYAA	Heat shock proteins / HSPB
1705	75.3649	kd	CGS001-34	ACADM	-
1706	75.3596	oe	ccsbBroad304_04396	ZNF559	Zinc fingers, C2H2-type
1707	75.3462	cp	BRD-K11107424	tiotidine	Histamine receptor antagonist
1708	75.3377	kd	CGS001-5563	PRKAA2	AMPK subfamily
1709	75.3358	cp	BRD-A67748489	K3644	Kinesin-like spindle protein inhibitor
1710	75.3302	cp	BRD-A09056319	alfuzosin	Adrenergic receptor antagonist
1711	75.3202	kd	CGS001-81533	ITFG1	-
1712	75.2836	cp	BRD-A50311610	meclozine	CAR agonist
1713	75.264	cp	BRD-A66199457	asiaticoside	Antineoplastic
1714	75.2393	oe	ccsbBroad304_03103	SNX11	Sorting nexins
1715	75.2373	oe	ccsbBroad304_01688	TNFRSF1A	Tumour necrosis factor (TNF) receptor family
1716	75.2316	cp	BRD-K92428232	GSK-461364	PLK inhibitor
1717	75.2102	cp	BRD-K60274257	dephostatin	Tyrosine phosphatase inhibitor
1718	75.2057	cp	BRD-A67799922	phenoxybenzamine	Adrenergic receptor antagonist
1719	75.1865	kd	CGS001-10253	SPRY2	-
1720	75.1741	oe	ccsbBroad304_00960	SMAD1	SMADs
1721	75.1727	oe	ccsbBroad304_07634	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferases
1722	75.1677	kd	CGS001-7089	TLE2	WD repeat domain containing
1723	75.161	oe	ccsbBroad304_02788	PRAME	-
1724	75.1446	oe	ccsbBroad304_03005	HCAR1	GPCR / Class A : Hydroxy-carboxylic acid receptors
1725	75.1404	cp	BRD-K17110974	aristolochic-acid	Phospholipase inhibitor
1726	75.1097	cp	BRD-A72703248	SKF-96365	Calcium channel blocker
1727	75.0986	cp	BRD-K12765235	carbenoxolone	-
1728	75.0338	oe	ccsbBroad304_01536	SIM2	Basic helix-loop-helix proteins
1729	75.0333	kd	CGS001-26137	ZBTB20	BTB/POZ domain containing
1730	74.9917	oe	ccsbBroad304_03839	ZBTB26	BTB/POZ domain containing
1731	74.9893	cp	BRD-A65767837	hydrocortisone	Glucocorticoid receptor agonist
1732	74.9885	kd	CGS001-5689	PSMB1	Proteasome subunits
1733	74.9689	oe	ccsbBroad304_07436	SPTLC2	Serine palmitoyltransferase
1734	74.9545	oe	ccsbBroad304_02460	ATG7	Ubiquitin-like modifier activating enzymes
1735	74.9505	oe	ccsbBroad304_05000	ZNF524	Zinc fingers, C2H2-type
1736	74.9489	kd	CGS001-135	ADORA2A	GPCR / Class A : Adenosine receptors
1737	74.9363	kd	CGS001-4200	ME2	-
1738	74.9314	cp	BRD-K07507905	BRL-37344	Adrenergic receptor agonist
1739	74.8999	oe	ccsbBroad304_04726	TAGAP	Rho GTPase activating proteins
1740	74.8859	kd	CGS001-3416	IDE	Pitrilysin
1741	74.8855	cp	BRD-A69960130	bromocriptine	Dopamine receptor agonist
1742	74.8733	kd	CGS001-356	FASLG	Tumour necrosis factor (TNF) receptor family
1743	74.7688	cp	BRD-K68392338	ZK-93426	Benzodiazepine receptor antagonist
1744	74.7268	oe	ccsbBroad304_10157	LHX8	Homeoboxes / LIM class
1745	74.7077	kd	CGS001-2203	FBP1	-
1746	74.7026	kd	CGS001-27035	NOX1	-
1747	74.6702	oe	ccsbBroad304_01237	POLR2C	RNA polymerase subunits
1748	74.6687	kd	CGS001-2494	NR5A2	Fushi tarazu F1-like receptors
1749	74.6676	cp	BRD-K60511616	pravastatin	HMGCR inhibitor
1750	74.6649	cp	BRD-A59215453	lobelanidine	Acetylcholine receptor antagonist
1751	74.6378	kd	CGS001-5328	PLAU	Chymotrypsin
1752	74.6346	cp	BRD-A88774919	doxycycline	Bacterial 30S ribosomal subunit inhibitor
1753	74.6266	kd	CGS001-4947	OAZ2	-
1754	74.6148	kd	CGS001-161725	OTUD7A	OTU domain containing
1755	74.6078	kd	CGS001-5867	RAB4A	RAB, member RAS oncogene
1756	74.5941	kd	CGS001-5244	ABCB4	ATP binding cassette transporters / subfamily B
1757	74.5895	kd	CGS001-26574	AATF	-
1758	74.5783	oe	ccsbBroad304_00696	CXCL2	Endogenous ligands
1759	74.5467	oe	ccsbBroad304_01446	RPS3A	S ribosomal proteins
1760	74.5135	cp	BRD-K41731458	triclosan	Enoyl-[acyl-carrier-protein] reductase [NADH] inhibitor
1761	74.5107	cp	BRD-K30020243	aliskiren	Antihypertensive
1762	74.4635	cp	BRD-K11636097	JNJ-7706621	CDK inhibitor
1763	74.4634	oe	ccsbBroad304_08978	ZNF672	Zinc fingers, C2H2-type
1764	74.4147	kd	CGS001-47	ACLY	-
1765	74.3924	kd	CGS001-6548	SLC9A1	SLC9 family of sodium/hydrogen exchangers
1766	74.3855	cp	BRD-K19533706	tranilast	Angiogenesis inhibitor
1767	74.3672	kd	CGS001-3313	HSPA9	Heat shock proteins / HSP70
1768	74.3637	kd	CGS001-3364	HUS1	-
1769	74.3636	kd	CGS001-10421	CD2BP2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
1770	74.3623	oe	ccsbBroad304_00963	SMAD5	SMADs
1771	74.3515	kd	CGS001-22978	NT5C2	Adenosine turnover
1772	74.3208	oe	ccsbBroad304_02889	WWTR1	Hippo Signaling
1773	74.2689	kd	CGS001-5664	PSEN2	Presenilin
1774	74.2609	kd	CGS001-148156	ZNF558	Zinc fingers, C2H2-type
1775	74.2561	cp	BRD-A54490543	pirlindole	Monoamine oxidase inhibitor
1776	74.2321	oe	ccsbBroad304_06976	SMARCE1	-
1777	74.2233	oe	ccsbBroad304_01211	PKM2	-
1778	74.1794	kd	CGS001-347736	NME9	-
1779	74.1771	kd	CGS001-9589	WTAP	-
1780	74.1599	oe	ccsbBroad304_07053	TFPI	-
1781	74.1568	kd	CGS001-7389	UROD	-
1782	74.1337	kd	CGS001-29883	CNOT7	-
1783	74.124	oe	ccsbBroad304_04046	ZNF426	Zinc fingers, C2H2-type
1784	74.1199	kd	CGS001-7570	ZNF22	Zinc fingers, C2H2-type
1785	74.1158	cp	BRD-K16485616	mocetinostat	HDAC inhibitor
1786	74.1037	kd	CGS001-6832	SUPV3L1	-
1787	74.0898	cp	BRD-K96402602	farnesylthiotriazole	PPMTase inhibitor
1788	74.0807	oe	ccsbBroad304_02626	PKIG	-
1789	74.0769	kd	CGS001-64422	ATG3	-
1790	74.0461	kd	CGS001-7554	ZNF8	Zinc fingers, C2H2-type
1791	74.0361	kd	CGS001-4907	NT5E	Adenosine turnover
1792	74.0214	kd	CGS001-9443	MED7	-
1793	74.0049	kd	CGS001-353	APRT	-
1794	74.004	cp	BRD-A78303415	hyoscyamine	-
1795	73.9787	kd	CGS001-5663	PSEN1	Presenilin
1796	73.9658	kd	CGS001-10161	LPAR6	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
1797	73.9505	oe	ccsbBroad304_01716	TSN	-
1798	73.9481	kd	CGS001-4012	LNPEP	Aminopeptidase N
1799	73.9436	kd	CGS001-11340	EXOSC8	-
1800	73.9323	kd	CGS001-3735	KARS	Aminoacyl tRNA synthetases / Class II
1801	73.9151	cp	BRD-A22684332	procaterol	Adrenergic receptor agonist
1802	73.8841	cp	BRD-A99411506	esculin	Antioxidant
1803	73.8697	kd	CGS001-7056	THBD	CD molecules
1804	73.8638	oe	ccsbBroad304_00389	CTBP1	-
1805	73.8308	oe	ccsbBroad304_01138	P4HB	Protein disulfide isomerases
1806	73.8271	kd	CGS001-8900	CCNA1	-
1807	73.8251	kd	CGS001-6928	HNF1B	Homeoboxes / HNF class
1808	73.8241	oe	ccsbBroad304_01480	S100P	EF-hand domain containing
1809	73.8141	cp	BRD-K49671696	ketanserin	Serotonin receptor antagonist
1810	73.8096	oe	ccsbBroad304_00277	CDK4	Cyclin-dependent kinases, CDK4 subfamily
1811	73.6909	kd	CGS001-4704	NDUFA9	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
1812	73.6643	kd	CGS001-4914	NTRK1	Type VII RTKs: Neurotrophin receptor/Trk family
1813	73.6609	oe	ccsbBroad304_00094	ARF1	ADP-ribosylation factors
1814	73.6526	kd	CGS001-353322	ANKRD37	Ankyrin repeat domain containing
1815	73.6506	kd	CGS001-3725	JUN	basic leucine zipper proteins
1816	73.6074	kd	CGS001-200879	LIPH	-
1817	73.5987	kd	CGS001-833	CARS	Aminoacyl tRNA synthetases / Class I
1818	73.5743	cp	BRD-K78373679	RO-3306	CDK inhibitor
1819	73.5501	kd	CGS001-30849	PIK3R4	Phosphatidylinositol kinases
1820	73.5426	cp	BRD-A55594068	vinblastine	Microtubule inhibitor
1821	73.5418	oe	ccsbBroad304_07466	VGLL4	-
1822	73.515	kd	CGS001-7690	ZNF131	BTB/POZ domain containing
1823	73.4953	cp	BRD-A47829399	artesunate	DNA synthesis inhibitor
1824	73.4379	cp	BRD-K52075715	oxibendazole	Tubulin inhibitor
1825	73.4244	oe	ccsbBroad304_02956	EHF	-
1826	73.405	kd	CGS001-7039	TGFA	-
1827	73.4038	cp	BRD-K59037100	oxybenzone	Lipase inhibitor
1828	73.4024	kd	CGS001-9924	PAN2	Ubiquitin-specific peptidases
1829	73.3914	kd	CGS001-10783	NEK6	NIMA (never in mitosis gene a)- related kinase (NEK) family
1830	73.3893	kd	CGS001-5966	REL	NFkappaB transcription factor family
1831	73.3673	oe	ccsbBroad304_00118	ATIC	-
1832	73.3497	kd	CGS001-147183	KRT25	Intermediate filaments type I, keratins (acidic)
1833	73.3424	oe	ccsbBroad304_06694	SERPINA5	Serine (or cysteine) peptidase inhibitors
1834	73.3123	kd	CGS001-28964	GIT1	Ankyrin repeat domain containing
1835	73.3097	oe	ccsbBroad304_00998	MEIS2	Homeoboxes / TALE class
1836	73.2993	cp	BRD-K66353228	zoxazolamine	Myorelaxant
1837	73.2875	kd	CGS001-10057	ABCC5	ATP binding cassette transporters / subfamily C
1838	73.2873	oe	ccsbBroad304_07657	ATP5L	ATPases / F-type
1839	73.2799	kd	CGS001-8550	MAPKAPK5	MAPKAPK subfamily
1840	73.2493	cp	BRD-K83063356	RS-102895	CCR antagonist
1841	73.244	cp	BRD-K01567962	pyrazolanthrone	JNK inhibitor
1842	73.2249	cp	BRD-K55191674	benzylpenicillin	Penicillin binding protein inhibitor
1843	73.2234	cp	BRD-A93000692	ciglitazone	PPAR receptor agonist
1844	73.2154	kd	CGS001-7965	AIMP2	-
1845	73.2143	oe	ccsbBroad304_03637	DOK4	Pleckstrin homology (PH) domain containing
1846	73.198	cp	BRD-K35941380	methysergide	Serotonin receptor antagonist
1847	73.198	cp	BRD-K26548821	quinpirole	Dopamine receptor agonist
1848	73.1907	kd	CGS001-7168	TPM1	Tropomyosins
1849	73.1864	kd	CGS001-6117	RPA1	-
1850	73.1498	oe	ccsbBroad304_06681	P2RY2	GPCR / Class A : Purinergic receptors, P2Y
1851	73.1342	cp	BRD-K96720755	relcovaptan	Vasopressin receptor antagonist
1852	73.1025	oe	ccsbBroad304_00832	IFNB1	Interferons
1853	73.0815	oe	ccsbBroad304_01640	TAF12	-
1854	73.0613	oe	ccsbBroad304_06057	CSNK1G3	Casein kinase 1 (CK1) family
1855	73.059	cp	BRD-K70281171	U-99194	Dopamine receptor antagonist
1856	73.0544	kd	CGS001-11333	PDAP1	-
