Rank	Score	Type	ID	Name	Description
2041	60.2184	cp	BRD-A43882281	pinacidil	ATP channel activator
2042	60.2147	cp	BRD-A70649075	sulconazole	Sterol demethylase inhibitor
2043	60.1989	kd	CGS001-6241	RRM2	Ribonucleoside-diphosphate reductases
2044	60.1979	oe	ccsbBroad304_02826	SLC7A11	Solute carriers
2045	60.1808	cc		JNK Inhibitor	-
2046	60.18	kd	CGS001-10318	TNIP1	-
2047	60.1503	cp	BRD-K57546357	prunetin	Breast cancer resistance protein inhibitor
2048	60.1462	cp	BRD-A37432947	ipratropium	-
2049	60.139	oe	ccsbBroad304_05801	ALDH3A1	Aldehyde dehydrogenases
2050	60.1205	cp	BRD-K09631521	thiotepa	Cytochrome P450 inhibitor
2051	60.117	cp	BRD-K24053527	dextromethorphan	-
2052	60.1112	kd	CGS001-53836	GPR87	GPCR / Class A : Orphans
2053	60.1014	kd	CGS001-162239	ZFP1	Zinc fingers, C2H2-type
2054	60.0942	kd	CGS001-30	ACAA1	-
2055	60.0808	cp	BRD-K94841585	emodic-acid	Laxative
2056	60.0409	kd	CGS001-5986	RFNG	Beta 3-glycosyltransferases
2057	59.998	kd	CGS001-84923	FAM104A	-
2058	59.9108	kd	CGS001-51380	CSAD	-
2059	59.9012	cp	BRD-K68558722	deracoxib	Cyclooxygenase inhibitor
2060	59.8723	cp	BRD-K20482099	rutin	Antioxidant
2061	59.8648	kd	CGS001-3827	KNG1	Endogenous ligands
2062	59.8616	cp	BRD-K61463582	BRD-K61463582	-
2063	59.8545	kd	CGS001-5378	PMS1	-
2064	59.8514	cp	BRD-K46056750	AZD-7762	CHK inhibitor
2065	59.8341	kd	CGS001-8879	SGPL1	Sphingosine 1-phosphate lyase
2066	59.8235	kd	CGS001-6038	RNASE4	Ribonucleases, RNase A
2067	59.7964	kd	CGS001-1848	DUSP6	Protein tyrosine phosphatases / Class I Cys-based PTPs : MAP kinase phosphatases
2068	59.7724	kd	CGS001-7264	TSTA3	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
2069	59.7713	kd	CGS001-8731	RNMT	-
2070	59.759	cp	BRD-K93080877	Ala-Ala-Phe-CMK	Tripeptidyl peptidase inhibitor
2071	59.7467	kd	CGS001-23549	DNPEP	Aminopeptidase I
2072	59.7331	cp	BRD-K81272440	dantrolene	Calcium channel blocker
2073	59.7324	cp	BRD-K56343971	vemurafenib	RAF inhibitor
2074	59.7036	cp	BRD-A80793822	pemoline	Dopamine receptor agonist
2075	59.6354	cp	BRD-A48237631	mitomycin-c	DNA alkylating agent
2076	59.6318	kd	CGS001-11041	B3GNT1	-
2077	59.6234	cp	BRD-K10136726	tosyllysyl-chloromethyl-ketone	Chymotrypsin inhibitor
2078	59.5999	oe	ccsbBroad304_01262	PPP2CB	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
2079	59.5579	kd	CGS001-1455	CSNK1G2	Casein kinase 1 (CK1) family
2080	59.5235	cp	BRD-A75409952	wortmannin	-
2081	59.4919	kd	CGS001-10533	ATG7	Ubiquitin-like modifier activating enzymes
2082	59.4845	oe	ccsbBroad304_07079	TSPAN4	Tetraspanins
2083	59.484	oe	ccsbBroad304_06348	HIST1H2BD	Histones / Replication-dependent
2084	59.432	kd	CGS001-9587	MAD2L1BP	-
2085	59.4144	kd	CGS001-7071	KLF10	Kruppel-like transcription factors
2086	59.3326	kd	CGS001-7376	NR1H2	Liver X receptor-like receptors
2087	59.3117	kd	CGS001-3033	HADH	-
2088	59.3116	kd	CGS001-3313	HSPA9	Heat shock proteins / HSP70
2089	59.2837	cp	BRD-K06234293	LY-364947	TGF beta receptor inhibitor
2090	59.2671	oe	ccsbBroad304_02752	TRIM2	RING-type (C3HC4) zinc fingers
2091	59.2484	cp	BRD-A49370193	RO-60-0175	Serotonin receptor agonist
2092	59.2479	cc		DNA Replication	-
2093	59.2466	kd	CGS001-83737	ITCH	-
2094	59.2433	kd	CGS001-4783	NFIL3	basic leucine zipper proteins
2095	59.2351	oe	ccsbBroad304_06462	ITGAE	Integrins
2096	59.1966	kd	CGS001-10943	MSL3	-
2097	59.1948	kd	CGS001-2067	ERCC1	-
2098	59.1852	kd	CGS001-8092	ALX1	Homeoboxes / PRD class
2099	59.182	cp	BRD-K65503129	HSP90-inhibitor	HSP inhibitor
2100	59.179	kd	CGS001-112812	FDX1L	-
2101	59.1744	kd	CGS001-25	ABL1	Abl family
2102	59.1697	oe	ccsbBroad304_03570	QRSL1	-
2103	59.1534	cp	BRD-K83153774	mirtazapine	-
2104	59.1392	cp	BRD-K06895174	cisapride	Serotonin receptor agonist
2105	59.1262	cp	BRD-A19633847	perhexiline	Carnitine palmitoyltransferase inhibitor
2106	59.1079	kd	CGS001-5217	PFN2	-
2107	59.1015	cp	BRD-K16485616	mocetinostat	HDAC inhibitor
2108	59.0898	oe	ccsbBroad304_03817	NMRAL1	Short chain dehydrogenase/reductase superfamily / Atypical members
2109	59.0715	oe	ccsbBroad304_00709	GUK1	-
2110	59.0558	oe	ccsbBroad304_06687	SERPINB2	Serine (or cysteine) peptidase inhibitors
2111	59.0545	cp	BRD-A41112154	oleanolic-acid	G protein-coupled receptor agonist
2112	59.0312	kd	CGS001-84969	TOX2	-
2113	59.0276	cp	BRD-K16444452	ibudilast	Leukotriene receptor antagonist
2114	59.017	oe	ccsbBroad304_09745	ZNF519	Zinc fingers, C2H2-type
2115	59.0166	cp	BRD-K35941380	methysergide	Serotonin receptor antagonist
2116	59.0134	oe	ccsbBroad304_04525	TGIF2LY	Homeoboxes / TALE class
2117	59.001	kd	CGS001-11164	NUDT5	Nudix motif containing
2118	58.9437	kd	CGS001-114904	C1QTNF6	-
2119	58.9378	oe	ccsbBroad304_02566	MORF4L1	-
2120	58.9271	kd	CGS001-64407	RGS18	Regulators of G-protein signaling
2121	58.9134	kd	CGS001-7905	REEP5	Receptor accessory proteins
2122	58.887	kd	CGS001-80204	FBXO11	Protein arginine N-methyltransferases
2123	58.8847	kd	CGS001-5209	PFKFB3	-
2124	58.8582	kd	CGS001-1119	CHKA	-
2125	58.858	cp	BRD-K98426715	tubacin	HDAC inhibitor
2126	58.8356	oe	ccsbBroad304_02011	TNFRSF6B	Tumour necrosis factor (TNF) receptor family
2127	58.8295	cp	BRD-K52397688	amperozide	Dopamine receptor antagonist
2128	58.806	cp	BRD-K74761218	WT-171	HDAC inhibitor
2129	58.7946	kd	CGS001-51776	ZAK	MLK subfamily
2130	58.7857	cp	BRD-K27141178	SB-203186	Serotonin receptor antagonist
2131	58.7475	oe	ccsbBroad304_03386	SPA17	-
2132	58.712	kd	CGS001-57026	PDXP	-
2133	58.7057	kd	CGS001-5306	PITPNA	-
2134	58.701	cp	BRD-A90515964	guaifenesin	Expectorant
2135	58.688	oe	ccsbBroad304_01936	RAE1	WD repeat domain containing
2136	58.6662	kd	CGS001-126208	ZNF787	Zinc fingers, C2H2-type
2137	58.6384	oe	ccsbBroad304_01923	UXT	-
2138	58.6353	kd	CGS001-9252	RPS6KA5	MSK subfamily
2139	58.5478	kd	CGS001-8800	PEX11A	-
2140	58.5169	cp	BRD-K41707108	ceramide	Phosphoenolpyruvate carboxylase activator
2141	58.5134	kd	CGS001-7040	TGFB1	Endogenous ligands
2142	58.5132	kd	CGS001-57215	THAP11	THAP (C2CH-type zinc finger) domain containing
2143	58.4735	kd	CGS001-84108	PCGF6	Polycomb group ring fingers
2144	58.4442	oe	ccsbBroad304_06789	PSEN2	Presenilin
2145	58.4389	cp	BRD-K74117820	nelfinavir	-
2146	58.4249	cp	BRD-A81233518	glycopyrrolate	Acetylcholine receptor antagonist
2147	58.4093	cp	BRD-K75295174	alisertib	Aurora kinase inhibitor
2148	58.4088	kd	CGS001-5526	PPP2R5B	Serine/threonine phosphatases / Protein phosphatase 2, regulatory subunits
2149	58.3924	cp	BRD-K89125793	tinidazole	Antiprotozoal
2150	58.3576	oe	ccsbBroad304_09689	ZNF595	Zinc fingers, C2H2-type
2151	58.3523	oe	ccsbBroad304_03936	PJA1	RING-type (C3HC4) zinc fingers
2152	58.3447	oe	ccsbBroad304_02789	ADAT1	-
2153	58.3429	oe	ccsbBroad304_04216	PBX4	Homeoboxes / TALE class
2154	58.3348	oe	ccsbBroad304_00903	KCNQ1	Voltage-gated potassium channels
2155	58.3123	kd	CGS001-3156	HMGCR	Lanosterol biosynthesis pathway
2156	58.274	kd	CGS001-79850	FAM57A	-
2157	58.2616	cp	BRD-K76425766	BRD-K76425766	-
2158	58.2558	kd	CGS001-124535	HSF5	-
2159	58.2554	kd	CGS001-23624	CBLC	RING-type (C3HC4) zinc fingers
2160	58.2493	oe	ccsbBroad304_06066	CTSL1	-
2161	58.2123	kd	CGS001-10127	ZNF263	Zinc fingers, C2H2-type
2162	58.207	kd	CGS001-8915	BCL10	-
2163	58.2044	kd	CGS001-143187	VTI1A	-
2164	58.1917	cp	BRD-K76908866	CP-724714	EGFR inhibitor
2165	58.1624	kd	CGS001-2746	GLUD1	-
2166	58.147	cp	BRD-K49685476	TTNPB	-
2167	58.1295	cp	BRD-K22662435	ganciclovir	DNA polymerase inhibitor
2168	58.1257	cp	BRD-K79366068	PSB-069	NTPDase inhibitor
2169	58.1014	cp	BRD-K68332390	ponalrestat	Aldose reductase inhibitor
2170	58.0705	kd	CGS001-8503	PIK3R3	Phosphatidylinositol kinases
2171	58.0547	oe	ccsbBroad304_02249	KIAA0494	-
2172	58.0194	oe	ccsbBroad304_01379	RBBP6	-
2173	57.9921	cp	BRD-K21350491	phenamil	TRPV antagonist
2174	57.9692	kd	CGS001-1284	COL4A2	Collagens
2175	57.9527	cp	BRD-K01192156	tyrphostin-AG-112	Protein tyrosine kinase inhibitor
2176	57.9402	oe	ccsbBroad304_01148	PCBD1	-
2177	57.9194	cp	BRD-A75455249	kavain	Calcium channel modulator
2178	57.84	kd	CGS001-126823	KLHDC9	-
2179	57.8318	cp	BRD-A11702965	chromomycin-a3	DNA binding agent
2180	57.8223	cp	BRD-A65145453	ATPA	Glutamate receptor agonist
2181	57.8217	kd	CGS001-23463	ICMT	-
2182	57.8003	cp	BRD-A34751532	homosalate	HSP inducer
2183	57.7579	oe	ccsbBroad304_06238	GABBR1	GABA receptors
2184	57.7483	kd	CGS001-10392	NOD1	Nucleotide-binding domain and leucine rich repeat containing
2185	57.7243	cp	BRD-K10016611	pyridine-2-aldoxime	Acetylcholinesterase inhibitor
2186	57.6933	kd	CGS001-84365	MKI67IP	-
2187	57.6199	kd	CGS001-3077	HFE	Immunoglobulin superfamily / C1-set domain containing
2188	57.6027	oe	ccsbBroad304_09831	CERS3	Homeoboxes / CERS class
2189	57.5946	oe	ccsbBroad304_03591	ETNK1	-
2190	57.5499	oe	ccsbBroad304_14143	NUSAP1	-
2191	57.5189	cp	BRD-K93441486	diphemanil	Acetylcholine receptor antagonist
2192	57.4872	cp	BRD-K29359156	ebselen	H+/K+-ATPase inhibitor
2193	57.4656	oe	ccsbBroad304_00430	GADD45A	-
2194	57.4467	kd	CGS001-2771	GNAI2	-
2195	57.4392	cp	BRD-A84481105	thioridazine	Dopamine receptor antagonist
2196	57.4328	kd	CGS001-6194	RPS6	S ribosomal proteins
2197	57.4235	kd	CGS001-5194	PEX13	-
2198	57.3993	cp	BRD-K09132007	D-4476	TGF beta receptor inhibitor
2199	57.3877	oe	ccsbBroad304_01952	MAPKAPK5	MAPKAPK subfamily
2200	57.3775	oe	ccsbBroad304_06952	SKP1	-
2201	57.3639	kd	CGS001-23047	PDS5B	-
2202	57.3584	cp	BRD-K71860425	CDK2-5-inhibitor	CDK inhibitor
2203	57.3513	cp	BRD-A71262238	nafadotride	Dopamine receptor antagonist
2204	57.289	cp	BRD-K94294671	OSI-027	MTOR inhibitor
2205	57.2821	oe	ccsbBroad304_02484	PAICS	-
2206	57.2649	oe	ccsbBroad304_04202	MED28	-
2207	57.2536	kd	CGS001-84333	PCGF5	Polycomb group ring fingers
2208	57.2535	oe	ccsbBroad304_01720	TSTA3	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
2209	57.249	cp	BRD-K15563106	phloretin	Sodium/glucose cotransporter inhibitor
2210	57.2397	oe	ccsbBroad304_07045	TEAD4	-
2211	57.2224	cp	BRD-K81128206	edrophonium	Acetylcholinesterase inhibitor
2212	57.1995	oe	ccsbBroad304_09198	HOPX	Homeoboxes / PRD class
2213	57.1941	cp	BRD-K46068882	eugenitol	Bacterial quorum sensing inhibitor
2214	57.1922	kd	CGS001-51742	ARID4B	-
2215	57.1529	oe	ccsbBroad304_01835	CXCR4	Chemokine receptors
2216	57.1434	oe	ccsbBroad304_06642	NIT1	-
2217	57.1355	cp	BRD-K46469693	SCH-442416	Adenosine receptor antagonist
2218	57.1322	kd	CGS001-9258	MFHAS1	-
2219	57.1312	cp	BRD-K78485176	olmesartan	Angiotensin receptor antagonist
2220	57.1246	cp	BRD-K96119599	leucodin	Melanin inhibitor
2221	57.1098	oe	ccsbBroad304_06365	HIF1A	Basic helix-loop-helix proteins
2222	57.1059	oe	ccsbBroad304_01578	SOS2	Rho guanine nucleotide exchange factors
2223	57.0847	cp	BRD-K40992116	parachlorophenol	Anti-infective
2224	57.0837	kd	CGS001-641	BLM	-
2225	57.0775	oe	ccsbBroad304_10012	ZNF546	Zinc fingers, C2H2-type
2226	57.0405	cp	BRD-A64290322	cyclosporin-a	-
2227	57.0307	oe	ccsbBroad304_09983	ZNF454	Zinc fingers, C2H2-type
2228	57.0249	oe	ccsbBroad304_02205	WTAP	-
2229	57.0045	oe	ccsbBroad304_01071	NDUFB5	Mitochondrial respiratory chain complex / Complex I
2230	56.9856	oe	ccsbBroad304_00277	CDK4	Cyclin-dependent kinases, CDK4 subfamily
2231	56.9732	cp	BRD-A29426959	carbinoxamine	Histamine receptor antagonist
2232	56.9725	oe	ccsbBroad304_06136	ECHS1	-
2233	56.9688	kd	CGS001-9891	NUAK1	NuaK subfamily
2234	56.9675	oe	ccsbBroad304_06180	ESD	-
2235	56.9462	kd	CGS001-338	APOB	Apolipoproteins
2236	56.9049	kd	CGS001-26996	GPR160	GPCR / Class A : Orphans
2237	56.8741	cp	BRD-K68336408	tyrphostin-AG-1478	EGFR inhibitor
2238	56.8657	kd	CGS001-2099	ESR1	Estrogen receptors
2239	56.8643	kd	CGS001-771	CA12	Carbonic anhydrases
2240	56.8483	oe	ccsbBroad304_01953	PIAS1	Zinc fingers, MIZ-type
2241	56.8464	cp	BRD-A01787639	naftopidil	Adrenergic receptor antagonist
2242	56.7298	cp	BRD-K96720755	relcovaptan	Vasopressin receptor antagonist
2243	56.7281	cp	BRD-K70327191	benzoxiquine	Anti-infective
2244	56.6949	kd	CGS001-1398	CRK	SH2 domain containing
2245	56.6739	cp	BRD-K25504083	cytochalasin-d	Actin polymerization inhibitor
2246	56.6473	cp	BRD-A80017228	bendroflumethiazide	Sodium/potassium/chloride transporter inhibitor
2247	56.6002	kd	CGS001-2050	EPHB4	Type XIII RTKs: Ephrin receptor family
2248	56.5689	kd	CGS001-125919	ZNF543	Zinc fingers, C2H2-type
2249	56.5457	cp	BRD-K18905250	ST-91	Adrenergic receptor agonist
2250	56.5439	cp	BRD-K26429091	J-104129	Acetylcholine receptor antagonist
2251	56.5334	cp	BRD-A35989968	megestrol	Progesterone receptor agonist
2252	56.5327	kd	CGS001-7570	ZNF22	Zinc fingers, C2H2-type
2253	56.485	kd	CGS001-55793	FAM63A	-
2254	56.429	oe	ccsbBroad304_07101	TSC2	-
2255	56.4266	oe	ccsbBroad304_00524	EXT2	Exostosin glycosyltransferase family
2256	56.402	cp	BRD-A20126139	medrysone	Glucocorticoid receptor agonist
2257	56.3497	cp	BRD-K78692225	leflunomide	Dihydroorotate dehydrogenase inhibitor
2258	56.3313	kd	CGS001-9925	ZBTB5	BTB/POZ domain containing
2259	56.2975	oe	ccsbBroad304_07993	ZBTB20	BTB/POZ domain containing
2260	56.2768	oe	ccsbBroad304_04396	ZNF559	Zinc fingers, C2H2-type
2261	56.259	cp	BRD-K43389675	daunorubicin	RNA synthesis inhibitor
2262	56.2387	kd	CGS001-391013	PLA2G2C	-
2263	56.2376	cp	BRD-K28029915	dolasetron	Serotonin receptor antagonist
2264	56.2252	cp	BRD-A35912562	pregnenolone	Glutamate receptor modulator
2265	56.1658	kd	CGS001-4697	NDUFA4	-
2266	56.1623	kd	CGS001-8462	KLF11	Kruppel-like transcription factors
2267	56.1522	kd	CGS001-64783	RBM15	RNA binding motif (RRM) containing
2268	56.1506	kd	CGS001-406	ARNTL	Basic helix-loop-helix proteins
2269	56.1306	cp	BRD-K05906022	limonin	HIV protease inhibitor
2270	56.1237	kd	CGS001-4302	MLLT6	Zinc fingers, PHD-type
2271	56.1092	kd	CGS001-5997	RGS2	Endogenous ligands
2272	56.0788	cp	BRD-K96319534	phentermine	Dopamine uptake inhibitor
2273	56.0754	cp	BRD-K98157055	SIB-1757	Glutamate receptor antagonist
2274	56.0715	kd	CGS001-3589	IL11	Endogenous ligands
2275	56.0595	kd	CGS001-1385	CREB1	basic leucine zipper proteins
2276	56.0276	oe	ccsbBroad304_02691	PUF60	RNA binding motif (RRM) containing
2277	56.0091	cp	BRD-K09497549	kawain	Calcium channel modulator
2278	55.9908	kd	CGS001-2831	NPBWR1	GPCR / Class A : Neuropeptide receptors : W/B
2279	55.9703	oe	ccsbBroad304_08055	ATP5S	-
2280	55.9692	cp	BRD-K79116891	proxymetacaine	Sodium channel blocker
2281	55.9381	kd	CGS001-1432	MAPK14	MAPK:p38 subfamily
2282	55.9246	cp	BRD-K66782112	BRD-K66782112	Histamine receptor antagonist
2283	55.9212	cp	BRD-A02333338	cyclopamine	Smoothened receptor antagonist
2284	55.9166	cp	BRD-K21520694	sulfacetamide	PABA antagonist
2285	55.9064	kd	CGS001-81544	GDPD5	-
2286	55.9015	kd	CGS001-56923	NMUR2	GPCR / Class A : Neuromedin U receptors
2287	55.8988	oe	ccsbBroad304_01579	SOX2	SRY (sex determining region Y)-boxes
2288	55.8581	kd	CGS001-54438	GFOD1	-
2289	55.8417	kd	CGS001-6097	RORC	Retinoic acid-related orphans
2290	55.8395	oe	ccsbBroad304_02231	USP6NL	-
2291	55.801	cp	BRD-A95939040	sertaconazole	Sterol demethylase inhibitor
2292	55.7929	kd	CGS001-3673	ITGA2	Integrins
2293	55.7518	oe	ccsbBroad304_09746	ZNF610	Zinc fingers, C2H2-type
2294	55.7515	kd	CGS001-5327	PLAT	Chymotrypsin
2295	55.7236	cp	BRD-K34776109	glimepiride	Insulin secretagogue
2296	55.7196	cp	BRD-K19360254	ergocornine	Dopamine receptor agonist
2297	55.7132	cp	BRD-A41692738	TGX-221	PI3K inhibitor
2298	55.7021	cp	BRD-K31471398	dihydrexidine	Dopamine receptor agonist
2299	55.6646	kd	CGS001-386724	AMIGO3	Immunoglobulin superfamily / Immunoglobulin-like domain containing
2300	55.655	oe	ccsbBroad304_06648	CNOT3	-
2301	55.6481	kd	CGS001-5716	PSMD10	Ankyrin repeat domain containing
2302	55.6262	oe	ccsbBroad304_00081	APOC3	Apolipoproteins
2303	55.6224	cp	BRD-A03216249	mepivacaine	Potassium channel blocker
2304	55.5814	kd	CGS001-10682	EBP	-
2305	55.5569	cp	BRD-K17306061	aprepitant	Tachykinin antagonist
2306	55.5474	cp	BRD-K15715913	fluperlapine	Serotonin receptor antagonist
2307	55.5452	kd	CGS001-9813	KIAA0494	-
2308	55.5448	kd	CGS001-8784	TNFRSF18	Tumour necrosis factor (TNF) receptor family
2309	55.5361	kd	CGS001-6658	SOX3	SRY (sex determining region Y)-boxes
2310	55.5361	kd	CGS001-35	ACADS	-
2311	55.493	kd	CGS001-23200	ATP11B	Phospholipid-transporting ATPases
2312	55.4899	cp	BRD-K18787491	U-0126	MEK inhibitor
2313	55.4813	cp	BRD-K47323024	methapyrilene	Histamine receptor antagonist
2314	55.4345	cp	BRD-M45964048	verteporfin	Photosensitizing agent
2315	55.4204	cp	BRD-K50387473	XMD-892	MAP kinase inhibitor
2316	55.4146	oe	ccsbBroad304_03615	ZNF673	-
2317	55.3948	oe	ccsbBroad304_06393	HOXC4	Homeoboxes / ANTP class : HOXL subclass
2318	55.3934	kd	CGS001-6421	SFPQ	RNA binding motif (RRM) containing
2319	55.3843	cp	BRD-A25067867	benzatropine	Acetylcholine receptor antagonist
2320	55.3721	kd	CGS001-5688	PSMA7	Proteasome subunits
2321	55.3612	kd	CGS001-9643	MORF4L2	-
2322	55.3395	oe	ccsbBroad304_00961	SMAD2	SMADs
2323	55.3325	cp	BRD-K49049886	CGS-15943	Adenosine receptor antagonist
2324	55.3299	cp	BRD-K81839095	estrone	Estrogen receptor agonist
2325	55.3219	oe	ccsbBroad304_06131	DUSP6	Protein tyrosine phosphatases / Class I Cys-based PTPs : MAP kinase phosphatases
2326	55.3211	cp	BRD-A20527803	IB-MECA	-
2327	55.3126	cp	BRD-A29901043	KIN001-127	ITK inhibitor
2328	55.3086	oe	ccsbBroad304_00695	CXCL1	Endogenous ligands
2329	55.2979	cp	BRD-K59597909	phenothiazine	Dopamine receptor antagonist
2330	55.2796	oe	ccsbBroad304_03573	BRF2	-
2331	55.2629	cp	BRD-A65767837	hydrocortisone	Glucocorticoid receptor agonist
2332	55.2408	oe	ccsbBroad304_00084	APOH	Apolipoproteins
2333	55.2388	cp	BRD-K25991148	warfarin	-
2334	55.2363	oe	ccsbBroad304_01242	POLR2I	RNA polymerase subunits
2335	55.2134	kd	CGS001-27333	GOLIM4	-
2336	55.1937	cp	BRD-K27665173	D-64406	PDGFR receptor inhibitor
2337	55.1908	kd	CGS001-9263	STK17A	Death-associated kinase (DAPK) family
2338	55.1795	cp	BRD-K16621777	enobosarm	Androgen receptor modulator
2339	55.1708	kd	CGS001-2195	FAT1	Cadherins / Cadherin-related
2340	55.1679	kd	CGS001-8431	NR0B2	DAX-like receptors
2341	55.1498	cp	BRD-K27721098	clopidogrel	Purinergic receptor antagonist
2342	55.1496	kd	CGS001-8850	KAT2B	Histone acetyltransferases (HATs)
2343	55.0463	cp	BRD-K49448285	bisindolylmaleimide	CDK inhibitor
2344	55.0205	kd	CGS001-3553	IL1B	Interleukins and interleukin receptors
2345	55.0194	oe	ccsbBroad304_02123	RPS6KA5	MSK subfamily
2346	55.0192	oe	ccsbBroad304_01087	NF2	A-kinase anchor proteins
2347	55.0156	cp	BRD-A34706053	CGP-12177	Adrenergic receptor agonist
2348	54.9897	kd	CGS001-190	NR0B1	DAX-like receptors
2349	54.9853	cp	BRD-K06712146	YM-90709	IL5 inhibitor
2350	54.9324	cc		DNA-dependent Protein Kinase	-
2351	54.9131	cp	BRD-K60923938	veratridine	Sodium channel activator
2352	54.9063	cp	BRD-K50388907	fenofibrate	PPAR receptor agonist
2353	54.8847	kd	CGS001-6714	SRC	Src family
2354	54.8715	oe	ccsbBroad304_00963	SMAD5	SMADs
2355	54.8547	cp	BRD-K44067360	flufenamic-acid	Chloride channel blocker
2356	54.8093	oe	ccsbBroad304_10240	CROT	-
2357	54.8033	kd	CGS001-7771	ZFP112	-
2358	54.8019	cp	BRD-K99595596	salsolinol	Monoamine oxidase inhibitor
2359	54.7977	kd	CGS001-7389	UROD	-
2360	54.7716	cp	BRD-K14048378	BRD-K14048378	-
2361	54.7308	cp	BRD-A97674275	ranolazine	Sodium channel blocker
2362	54.7225	cp	BRD-K24859147	KIN001-242	Protein kinase inhibitor
2363	54.6914	cp	BRD-K73982490	BI-78D3	JNK inhibitor
2364	54.683	cp	BRD-K73709114	BRD-K73709114	-
2365	54.6752	kd	CGS001-1645	AKR1C1	Aldo-keto reductases
2366	54.6633	kd	CGS001-63929	XPNPEP3	Methionyl aminopeptidase
2367	54.6493	kd	CGS001-7175	TPR	-
2368	54.647	cp	BRD-A13946108	sulindac	Cyclooxygenase inhibitor
2369	54.6341	kd	CGS001-29105	C16ORF80	-
2370	54.6304	kd	CGS001-3074	HEXB	-
2371	54.6	cp	BRD-A60294240	tribenoside	Anti-inflammatory
2372	54.5892	oe	ccsbBroad304_02218	IKBKE	IKK family
2373	54.5747	cp	BRD-K50018155	RS-67506	Serotonin receptor partial agonist
2374	54.5593	kd	CGS001-5915	RARB	Retinoic acid receptors
2375	54.5448	cp	BRD-K25836724	epitestosterone	-
2376	54.523	kd	CGS001-1633	DCK	-
2377	54.499	cp	BRD-K62012036	acitretin	Retinoid receptor agonist
2378	54.4918	kd	CGS001-892	CCNC	-
2379	54.4899	kd	CGS001-3148	HMGB2	High-mobility group / Canonical
2380	54.4262	kd	CGS001-199777	ZNF626	Zinc fingers, C2H2-type
2381	54.3864	cp	BRD-K95309561	dienestrol	Estrogen receptor agonist
2382	54.3708	oe	ccsbBroad304_08340	POLR3K	RNA polymerase subunits
2383	54.3702	oe	ccsbBroad304_00098	ARG1	Arginase
2384	54.3656	oe	ccsbBroad304_01324	PSMD10	Ankyrin repeat domain containing
2385	54.3601	cp	BRD-K23583188	lavendustin-a	EGFR inhibitor
2386	54.3586	oe	ccsbBroad304_07050	TFAP2A	-
2387	54.3351	cp	BRD-K55462201	AM-404	-
2388	54.3347	oe	ccsbBroad304_01951	BLZF1	-
2389	54.3196	cp	BRD-K70557564	zosuquidar	P-glycoprotein inhibitor
2390	54.3179	kd	CGS001-64376	IKZF5	IKAROS zinc fingers
2391	54.3167	kd	CGS001-7391	USF1	Basic helix-loop-helix proteins
2392	54.3083	oe	ccsbBroad304_06814	PTPN12	Protein tyrosine phosphatases / Class I Cys-based PTPs : Non-receptor
2393	54.2858	cp	BRD-K97399794	quercetin	Polar auxin transport inhibitor
2394	54.2598	kd	CGS001-84634	KISS1R	GPCR / Class A : RF amide peptide receptors
2395	54.2487	kd	CGS001-965	CD58	CD molecules
2396	54.2362	oe	ccsbBroad304_00846	IL2	Interleukins and interleukin receptors
2397	54.2317	oe	ccsbBroad304_01979	AKR1C3	Prostaglandin synthases
2398	54.2194	oe	ccsbBroad304_06324	GPX7	-
2399	54.2057	cp	BRD-K72238567	fludarabine	-
2400	54.1935	cp	BRD-K46419649	U0126	-
2401	54.167	kd	CGS001-3456	IFNB1	Interferons
2402	54.1635	kd	CGS001-1152	CKB	-
2403	54.1427	oe	ccsbBroad304_01970	RFXANK	Ankyrin repeat domain containing
2404	54.1378	kd	CGS001-10460	TACC3	-
2405	54.0951	cp	BRD-K51018020	VAMA-37	DNA dependent protein kinase inhibitor
2406	54.0902	kd	CGS001-3029	HAGH	-
2407	54.0893	cp	BRD-K97158071	droperidol	Dopamine receptor antagonist
2408	54.0788	oe	ccsbBroad304_01072	NDUFB6	Mitochondrial respiratory chain complex / Complex I
2409	54.0735	oe	ccsbBroad304_05786	ADRB2	GPCR / Class A : Adrenoceptors : beta
2410	54.0449	kd	CGS001-54998	AURKAIP1	-
2411	54.0305	oe	ccsbBroad304_02923	PHF19	Zinc fingers, PHD-type
2412	54.019	kd	CGS001-5927	KDM5A	Histone demethylases
2413	54.0168	kd	CGS001-55011	PIH1D1	-
2414	54.0154	oe	ccsbBroad304_01247	POU2AF1	-
2415	54.0016	kd	CGS001-571	BACH1	BTB/POZ domain containing
2416	53.9949	cp	BRD-K25875056	SC-9	Protein tyrosine kinase activator
2417	53.9166	cp	BRD-K99818283	PIK-90	PI3K inhibitor
2418	53.916	cp	BRD-K98493452	honokiol	AKT inhibitor
2419	53.8947	kd	CGS001-2030	SLC29A1	SLC29 family
2420	53.8758	oe	ccsbBroad304_06992	SRC	Src family
2421	53.8426	cp	BRD-K63068307	ZSTK-474	PI3K inhibitor
2422	53.8396	cp	BRD-K99545815	PF-562271	Focal adhesion kinase inhibitor
2423	53.8081	oe	ccsbBroad304_02746	FBXW11	F-boxes / WD-40 domains
2424	53.7997	kd	CGS001-7335	UBE2V1	Ubiquitin-conjugating enzymes E2
