Rank	Score	Type	ID	Name	Description
823	81.3173	cp	BRD-A17448384	beclometasone	Glucocorticoid receptor agonist
824	81.2875	oe	ccsbBroad304_09258	MYLK2	Myosin Light Chain Kinase (MLCK) family
825	81.2686	cp	BRD-K81847782	scandenin	Plant compound with antimicrobial activity
826	81.2682	oe	ccsbBroad304_03623	ZNF692	Zinc fingers, C2H2-type
827	81.2562	kd	CGS001-143187	VTI1A	-
828	81.2348	kd	CGS001-3572	IL6ST	IL-6 receptor family
829	81.2315	cp	BRD-K47832606	floxuridine	-
830	81.1816	oe	ccsbBroad304_08925	ZNF576	Zinc fingers, C2H2-type
831	81.1668	cp	BRD-K59574735	ubenimex	Leukotriene inhibitor
832	81.0664	oe	ccsbBroad304_06320	FFAR1	Fatty acid receptors
833	81.0471	oe	ccsbBroad304_06619	NCF2	Tetratricopeptide (TTC) repeat domain containing
834	81.0324	cp	BRD-K33572481	taurodeoxycholic-acid	Bile acid
835	80.9549	cp	BRD-A04352665	maraviroc	CC chemokine receptor antagonist
836	80.894	kd	CGS001-3308	HSPA4	Heat shock proteins / HSP70
837	80.8935	cp	BRD-K94841585	emodic-acid	Laxative
838	80.8731	oe	ccsbBroad304_01852	ZNF212	Zinc fingers, C2H2-type
839	80.8346	cp	BRD-A04327189	synephrine	Adrenergic receptor agonist
840	80.8175	kd	CGS001-8028	MLLT10	Zinc fingers, PHD-type
841	80.7944	kd	CGS001-5004	ORM1	Lipocalins
842	80.7604	cp	BRD-K92870997	pterostilbene	Cyclooxygenase inhibitor
843	80.7243	cp	BRD-A71799696	BH3I-1	-
844	80.6035	kd	CGS001-4790	NFKB1	NFkappaB transcription factor family
845	80.5733	kd	CGS001-23401	FRAT2	-
846	80.5716	oe	ccsbBroad304_01278	PRKACB	Protein kinase A
847	80.5604	oe	ccsbBroad304_07291	RNGTT	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
848	80.5452	oe	ccsbBroad304_06126	TSC22D3	-
849	80.5387	cp	BRD-A49148672	galantamine	-
850	80.4982	oe	ccsbBroad304_03037	TMEM97	-
851	80.4334	cp	BRD-K50325075	UCL-2077	Slow after hyperpolarization channel blocker
852	80.3756	kd	CGS001-3416	IDE	Pitrilysin
853	80.2319	oe	ccsbBroad304_00174	BRAF	RAF family
854	80.21	kd	CGS001-10092	ARPC5	Actin related protein 2/3 complex subunits
855	80.1861	cp	BRD-A15493168	tetracycline	Bacterial 30S ribosomal subunit inhibitor
856	80.1457	cp	BRD-K16551401	PNU-22394	Serotonin receptor agonist
857	80.1398	kd	CGS001-79581	GPR172A	-
858	80.1232	oe	ccsbBroad304_03864	OVOL2	Zinc fingers, C2H2-type
859	80.1193	cp	BRD-K58772419	AZD-6482	PI3K inhibitor
860	79.9937	kd	CGS001-23240	KIAA0922	-
861	79.962	cp	BRD-A66563878	medetomidine	Adrenergic receptor agonist
862	79.9464	cp	BRD-K87142802	veliparib	PARP inhibitor
863	79.8795	oe	ccsbBroad304_05792	AGTR1	Angiotensin receptors
864	79.8342	kd	CGS001-60468	BACH2	BTB/POZ domain containing
865	79.7969	oe	ccsbBroad304_02195	SPAG7	-
866	79.7533	cp	BRD-K13664374	dichloroacetic-acid	Pyruvate dehydrogenase kinase inhibitor
867	79.7363	kd	CGS001-7357	UGCG	Glycosyltransferase family 2 domain containing
868	79.7356	kd	CGS001-9917	FAM20B	-
869	79.676	cp	BRD-K76425766	BRD-K76425766	-
870	79.6681	cp	BRD-K09631521	thiotepa	Cytochrome P450 inhibitor
871	79.668	kd	CGS001-64121	RRAGC	-
872	79.6188	oe	ccsbBroad304_07328	PRPF4B	PRP4 subfamily
873	79.5824	cp	BRD-K80672993	M2-PK-activator	-666
874	79.5519	cp	BRD-K09764130	mead-ethanolamide	Cannabinoid receptor agonist
875	79.5185	kd	CGS001-7126	TNFAIP1	BTB/POZ domain containing
876	79.452	cp	BRD-K42125900	docetaxel	-
877	79.4515	cp	BRD-K54987996	CAY-10578	Casein kinase inhibitor
878	79.4202	oe	ccsbBroad304_07859	PLCB1	Phosphoinositide-specific phospholipase C
879	79.4028	kd	CGS001-51274	KLF3	Kruppel-like transcription factors
880	79.3752	oe	ccsbBroad304_06824	PVR	Immunoglobulin superfamily / C2-set domain containing
881	79.3744	kd	CGS001-115196	ZNF554	Zinc fingers, C2H2-type
882	79.3644	kd	CGS001-115560	ZNF501	Zinc fingers, C2H2-type
883	79.2325	cp	BRD-K35189033	levonorgestrel	-
884	79.2309	kd	CGS001-57616	TSHZ3	Teashirt zinc fingers
885	79.1168	kd	CGS001-9200	PTPLA	-
886	79.1117	cp	BRD-K07881437	danusertib	Aurora kinase inhibitor
887	79.0843	oe	ccsbBroad304_02163	MED7	-
888	79.0621	oe	ccsbBroad304_00709	GUK1	-
889	79.0371	cp	BRD-K84955386	hyperoside	Glucosidase inhibitor
890	79.0105	cp	BRD-K97810537	beclometasone	Glucocorticoid receptor agonist
891	78.9265	cp	BRD-A26032986	zaldaride	Calmodulin antagonist
892	78.9258	kd	CGS001-2243	FGA	Endogenous ligands
893	78.8736	kd	CGS001-9337	CNOT8	-
894	78.8526	cp	BRD-K66766661	17-beta-estradiol	Estrogen receptor agonist
895	78.8408	cp	BRD-K69837166	trap-101	Nociceptin/orphanin FQ (NOP) receptor antagonist
896	78.8395	oe	ccsbBroad304_01310	PSMB2	Proteasome subunits
897	78.8195	cp	BRD-K52930707	rescinnamine	ACE inhibitor
898	78.8138	cp	BRD-K31987754	oleylethanolamide	Cannabinoid receptor agonist
899	78.7536	kd	CGS001-2717	GLA	-
900	78.6921	kd	CGS001-2308	FOXO1	Forkhead boxes
901	78.6643	cp	BRD-K83837640	JNJ-26854165	HDAC inhibitor
902	78.6553	oe	ccsbBroad304_03237	LEF1	-
903	78.6311	cp	BRD-K40990712	hexamethyleneamiloride	Sodium/hydrogen antiport inhibitor
904	78.6251	kd	CGS001-51727	CMPK1	-
905	78.6131	oe	ccsbBroad304_02990	LYPD3	-
906	78.5671	cp	BRD-A23290232	westcort	Glucocorticoid receptor agonist
907	78.5551	cp	BRD-A74500471	ethambutol	Bacterial cell wall synthesis inhibitor
908	78.523	kd	CGS001-5479	PPIB	-
909	78.5193	cp	BRD-K45296539	ZD-7114	Adrenergic receptor agonist
910	78.4915	oe	ccsbBroad304_06806	PSMD3	Proteasome (prosome, macropain) subunits
911	78.402	cp	BRD-A81233518	glycopyrrolate	Acetylcholine receptor antagonist
912	78.3419	cp	BRD-A57457122	VU-0400071-3	Glutamate receptor modulator
913	78.3125	oe	ccsbBroad304_00499	ELK3	ETS Transcription Factors
914	78.2798	kd	CGS001-1727	CYB5R3	-
915	78.2392	kd	CGS001-6625	SNRNP70	RNA binding motif (RRM) containing
916	78.1903	oe	ccsbBroad304_01215	PLAUR	CD molecules
917	78.1663	oe	ccsbBroad304_01556	SMARCB1	-
918	78.163	kd	CGS001-57019	CIAPIN1	-
919	78.1555	cp	BRD-K14204120	ranitidine	-
920	78.1361	cp	BRD-K56700933	phenethyl-isothiocyanate	Antineoplastic
921	78.1264	cp	BRD-A55962179	omeprazole	-
922	78.1034	cp	BRD-K62858456	lomerizine	Calcium channel blocker
923	78.0839	oe	ccsbBroad304_00810	HYAL1	-
924	78.0698	kd	CGS001-9833	MELK	MELK subfamily
925	78.066	cp	BRD-A72066420	mifobate	PPAR receptor antagonist
926	78.0528	cp	BRD-K02950022	BMS-299897	Gamma secretase inhibitor
927	78.0465	kd	CGS001-4771	NF2	A-kinase anchor proteins
928	78.0178	cp	BRD-A65013509	oxybutynin	Acetylcholine receptor antagonist
929	77.9971	oe	ccsbBroad304_01617	STX4	-
930	77.9493	cp	BRD-K63516691	T-0156	Phosphodiesterase inhibitor
931	77.9078	cp	BRD-K95237249	probenecid	Uricosuric blocker
932	77.8988	kd	CGS001-10987	COPS5	-
933	77.8514	cp	BRD-K35723520	darinaparsin	Apoptosis stimulant
934	77.8502	cp	BRD-K26979635	NS-3694	Glutamate receptor antagonist
935	77.8263	kd	CGS001-11112	HIBADH	-
936	77.7699	cp	BRD-K67445247	flurofamide	Urease inhibitor
937	77.7543	cp	BRD-K96862998	pirfenidone	TGF beta receptor inhibitor
938	77.7355	cp	BRD-K98426715	tubacin	HDAC inhibitor
939	77.701	oe	ccsbBroad304_07466	VGLL4	-
940	77.6069	cp	BRD-K57080016	selumetinib	MEK inhibitor
941	77.477	kd	CGS001-1910	EDNRB	Endothelin receptors
942	77.4713	kd	CGS001-5325	PLAGL1	Zinc fingers, C2H2-type
943	77.4458	cp	BRD-K85119730	tolbutamide	ATP channel blocker
944	77.4318	kd	CGS001-6727	SRP14	-
945	77.4226	oe	ccsbBroad304_00214	CAPN1	EF-hand domain containing
946	77.381	kd	CGS001-51655	RASD1	-
947	77.3349	cp	BRD-K41260949	valproic-acid	HDAC inhibitor
948	77.3132	cp	BRD-K09963420	saquinavir	HIV protease inhibitor
949	77.3021	oe	ccsbBroad304_01146	PARN	-
950	77.2907	kd	CGS001-3420	IDH3B	-
951	77.2839	kd	CGS001-5335	PLCG1	Phosphoinositide-specific phospholipase C
952	77.2423	kd	CGS001-1514	CTSL1	-
953	77.2295	cp	BRD-K96263742	GW-7647	PPAR receptor agonist
954	77.2259	oe	ccsbBroad304_02922	TES	-
955	77.2192	kd	CGS001-9805	SCRN1	-
956	77.2112	oe	ccsbBroad304_00279	CDK6	Cyclin-dependent kinases, CDK4 subfamily
957	77.2037	oe	ccsbBroad304_01165	PDK1	-
958	77.2007	kd	CGS001-1356	CP	-
959	77.1827	cp	BRD-K53570330	carbofuran	Cholinesterase inhibitor
960	77.1715	oe	ccsbBroad304_00443	DHFR	Oxidoreductases
961	77.1588	oe	ccsbBroad304_06778	PROC	Endogenous ligands
962	77.127	kd	CGS001-81876	RAB1B	RAB, member RAS oncogene
963	77.1222	kd	CGS001-27197	GPR82	GPCR / Class A : Orphans
964	77.0996	oe	ccsbBroad304_03047	BZW2	-
965	77.086	cp	BRD-A61858259	CAY-10415	Insulin sensitizer
966	77.0637	cp	BRD-K64835161	BRD-K64835161	-666
967	77.0466	kd	CGS001-57404	CYP20A1	Cytochrome P450s
968	77.0325	kd	CGS001-57819	LSM2	-
969	77.0277	oe	ccsbBroad304_02029	GGH	Gamma-glutamyl hydrolase
970	77.0205	oe	ccsbBroad304_04383	PCGF5	Polycomb group ring fingers
971	77.0072	kd	CGS001-117581	TWIST2	Basic helix-loop-helix proteins
972	76.9972	oe	ccsbBroad304_07153	ZNF24	Zinc fingers, C2H2-type
973	76.991	kd	CGS001-6818	SULT1A3	Sulfotransferases, cytosolic
974	76.9555	cp	BRD-K06753942	nobiletin	MEK inhibitor
975	76.9325	cp	BRD-K52735702	cefdinir	Bacterial cell wall synthesis inhibitor
976	76.9132	cp	BRD-K99621550	tubocurarine	-
977	76.8887	cp	BRD-A60070924	alpha-estradiol	Estrogen receptor agonist
978	76.8387	cp	BRD-A01320529	salmeterol	Adrenergic receptor agonist
979	76.8004	cp	BRD-K61177364	NBI-27914	CRF receptor antagonist
980	76.7366	oe	ccsbBroad304_02505	GNB5	WD repeat domain containing
981	76.6958	cp	BRD-K29582115	ziprasidone	Dopamine receptor antagonist
982	76.647	cp	BRD-K02965346	SU-11274	Hepatocyte growth factor receptor inhibitor
983	76.6465	cp	BRD-K50660797	epicatechin	Bacterial DNA gyrase inhibitor
984	76.6274	oe	ccsbBroad304_03428	EXOSC4	-
985	76.6267	cp	BRD-K94353609	fluocinolone	Glucocorticoid receptor agonist
986	76.5603	kd	CGS001-5533	PPP3CC	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
987	76.5361	cp	BRD-K68132782	terbinafine	Fungal squalene epoxidase inhibitor
988	76.5308	cp	BRD-K00256256	BRD-K00256256	-
989	76.5105	kd	CGS001-8807	IL18RAP	CD molecules
990	76.4962	cp	BRD-A59215453	lobelanidine	Acetylcholine receptor antagonist
991	76.4065	cp	BRD-A37817666	picrotoxin	GABA receptor antagonist
992	76.3961	cp	BRD-K18742343	H-8	PKA inhibitor
993	76.3925	cp	BRD-K70883034	nimetazepam	GABA receptor agonist
994	76.3905	oe	ccsbBroad304_06332	GSTM2	Glutathione S-transferases / Soluble
995	76.3746	cp	BRD-K48969316	BRD-K48969316	-
996	76.3652	cp	BRD-A68929948	DAPT-GSI-IX	Gamma secretase inhibitor
997	76.3209	kd	CGS001-10153	CEBPZ	-
998	76.3187	oe	ccsbBroad304_06897	RPS6KB2	p70 subfamily
999	76.3176	cp	BRD-K77008974	WYE-354	MTOR inhibitor
1000	76.2723	kd	CGS001-383	ARG1	Arginase
1001	76.191	oe	ccsbBroad304_00533	FABP4	Fatty acid binding protein family
1002	76.184	oe	ccsbBroad304_00237	CCND3	-
1003	76.1832	cp	BRD-A99177642	deltaline	Acetylcholine receptor antagonist
1004	76.0488	cp	BRD-A53416814	ceramide	-
1005	75.9759	oe	ccsbBroad304_10157	LHX8	Homeoboxes / LIM class
1006	75.9632	cp	BRD-K80725632	lavendustin-c	EGFR inhibitor
1007	75.9264	cp	BRD-K88742110	BRD-K88742110	HDAC inhibitor
1008	75.8691	kd	CGS001-6793	STK10	SLK subfamily
1009	75.8582	cp	BRD-K63630713	etacrynic-acid	Sodium/potassium/chloride transporter inhibitor
1010	75.8447	cp	BRD-K53318339	vinpocetine	Phosphodiesterase inhibitor
1011	75.8007	kd	CGS001-23211	ZC3H4	Zinc fingers, CCCH-type domain containing
1012	75.7978	cp	BRD-K59256312	gabexate	Serine protease inhibitor
1013	75.7817	oe	ccsbBroad304_06041	CRYAA	Heat shock proteins / HSPB
1014	75.7553	cp	BRD-K15916496	clotrimazole	Cytochrome P450 inhibitor
1015	75.7431	oe	ccsbBroad304_13985	ZNF200	Zinc fingers, C2H2-type
1016	75.7352	oe	ccsbBroad304_07671	SIX2	Homeoboxes / SINE class
1017	75.6894	cp	BRD-K51302260	KU-C103871	GSP agonist
1018	75.6826	cp	BRD-A49765801	fludroxycortide	Glucocorticoid receptor agonist
1019	75.6497	cp	BRD-K99616396	motesanib	KIT inhibitor
1020	75.5668	cp	BRD-A00267231	hemado	Adenosine receptor agonist
1021	75.5083	cp	BRD-K12002134	megestrol	progesterone receptor agonist
1022	75.4909	cp	BRD-K45435259	SCH-23390	Dopamine receptor antagonist
1023	75.4816	cp	BRD-K32610195	androstenedione	Cytochrome P450 inhibitor
1024	75.4771	cp	BRD-K99291625	SB-203580	p38 MAPK inhibitor
1025	75.4582	cp	BRD-K11801786	trimidox	Ribonucleotide reductase inhibitor
1026	75.4581	kd	CGS001-80204	FBXO11	Protein arginine N-methyltransferases
1027	75.4557	kd	CGS001-10781	ZNF266	Zinc fingers, C2H2-type
1028	75.4058	kd	CGS001-5167	ENPP1	-
1029	75.3917	cp	BRD-K95676198	JAK3-inhibitor-V	JAK inhibitor
1030	75.3373	oe	ccsbBroad304_06742	PML	RING-type (C3HC4) zinc fingers
1031	75.3123	kd	CGS001-7416	VDAC1	Voltage-dependent anion channels
1032	75.3048	oe	ccsbBroad304_07126	VARS	Aminoacyl tRNA synthetases / Class I
1033	75.2876	oe	ccsbBroad304_02399	TNIP1	-
1034	75.2869	kd	CGS001-149233	IL23R	IL-12 receptor family
1035	75.185	cp	BRD-A50454580	PD-0325901	-
1036	75.1642	oe	ccsbBroad304_05876	AZGP1	Immunoglobulin superfamily / C1-set domain containing
1037	75.1199	kd	CGS001-11057	ABHD2	Abhydrolase domain containing
1038	75.0784	cp	BRD-K08998509	fananserin	Dopamine receptor antagonist
1039	75.0764	kd	CGS001-196	AHR	Basic helix-loop-helix proteins
1040	75.0615	cp	BRD-K33459542	ditolylguanidine	Sigma receptor agonist
1041	75.0047	kd	CGS001-440	ASNS	-
1042	74.999	cp	BRD-K71534238	GW-9508	Free fatty acid receptor agonist
1043	74.994	kd	CGS001-2052	EPHX1	-
1044	74.9932	cp	BRD-K15588452	R-96544	Serotonin receptor antagonist
1045	74.9871	cp	BRD-K60184833	tyrphostin-46	Tyrosine kinase inhibitor
1046	74.9714	kd	CGS001-11182	SLC2A6	Solute carriers
1047	74.9589	oe	ccsbBroad304_01198	PIGA	Glycosyltransferase group 1 domain containing
1048	74.8921	cp	BRD-K53857191	risperidone	Dopamine receptor antagonist
1049	74.882	oe	ccsbBroad304_02576	MLLT11	-
1050	74.8791	cp	BRD-A88254928	salbutamol	Adrenergic receptor agonist
1051	74.8672	cp	BRD-K64451768	GANT-58	GLI antagonist
1052	74.866	kd	CGS001-8824	CES2	Carboxylesterases
1053	74.8037	oe	ccsbBroad304_01624	SUPV3L1	-
1054	74.7787	kd	CGS001-23534	TNPO3	Importins
1055	74.7287	kd	CGS001-360023	ZBTB41	BTB/POZ domain containing
1056	74.6889	kd	CGS001-2639	GCDH	-
1057	74.6369	kd	CGS001-3419	IDH3A	-
1058	74.5771	cp	BRD-A37959677	estrone	-
1059	74.5552	kd	CGS001-7074	TIAM1	Rho guanine nucleotide exchange factors
1060	74.5058	oe	ccsbBroad304_08782	SNX6	Sorting nexins
1061	74.4825	cp	BRD-A90311807	cilastatin	Dehydropeptidase inhibitor
1062	74.4764	kd	CGS001-55608	ANKRD10	Ankyrin repeat domain containing
1063	74.4655	cp	BRD-K24656285	farnesol	FXR agonist
1064	74.4406	cp	BRD-K27710560	splitomycin	SIRT inhibitor
1065	74.3956	kd	CGS001-59343	SENP2	-
1066	74.3777	oe	ccsbBroad304_00147	BAG1	-
1067	74.3674	kd	CGS001-2547	XRCC6	XRCC DNA Repair
1068	74.3617	kd	CGS001-2077	ERF	ETS Transcription Factors
1069	74.301	cp	BRD-K32398298	alprazolam	Benzodiazepine receptor agonist
1070	74.2866	cp	BRD-K93280214	gabazine	GABA receptor antagonist
1071	74.2581	cp	BRD-K05395900	nicotine	Acetylcholine receptor agonist
1072	74.228	oe	ccsbBroad304_07851	FAM120A	-
1073	74.2079	oe	ccsbBroad304_09954	PTRF	-
1074	74.2052	cp	BRD-K70693222	BRD-K70693222	-
1075	74.1891	cp	BRD-K82216340	medroxyprogesterone	progesterone receptor agonist
1076	74.1604	kd	CGS001-3249	HPN	Serine peptidases / Transmembrane
1077	74.1498	cp	BRD-K05104363	PD-184352	MEK inhibitor
1078	74.1333	cp	BRD-K07220430	cinnarizine	Calcium channel blocker
1079	74.0704	kd	CGS001-4702	NDUFA8	Mitochondrial respiratory chain complex / Complex I
1080	74.0422	cp	BRD-K19352500	prochlorperazine	Dopamine receptor antagonist
1081	74.031	oe	ccsbBroad304_06304	GPC1	Proteoglycans / Cell Surface : Glypicans
1082	74.0194	cp	BRD-K19220233	JNK-9L	JNK inhibitor
1083	74.0175	kd	CGS001-85480	TSLP	-
1084	74.0157	oe	ccsbBroad304_01666	TGFBR1	Type I receptor serine/threonine kinases
1085	74.0155	cp	BRD-K28806945	L-750667	Dopamine receptor antagonist
1086	73.9694	oe	ccsbBroad304_00529	F3	CD molecules
1087	73.9678	oe	ccsbBroad304_01280	PRKAR1A	Protein kinase A
1088	73.9355	cp	BRD-A24122750	saclofen	GABA receptor antagonist
1089	73.9047	oe	ccsbBroad304_07079	TSPAN4	Tetraspanins
1090	73.8858	cp	BRD-A52326238	isogedunin	HSP inhibitor
1091	73.8335	kd	CGS001-4221	MEN1	-
1092	73.8162	kd	CGS001-5571	PRKAG1	AMPK subfamily
1093	73.7877	oe	ccsbBroad304_06660	NTRK3	Type VII RTKs: Neurotrophin receptor/Trk family
1094	73.7874	cp	BRD-A89049230	BRD-A89049230	-
1095	73.7721	cp	BRD-A43974575	tranylcypromine	Monoamine oxidase inhibitor
1096	73.7705	cp	BRD-K10843433	phenylbutazone	Cyclooxygenase inhibitor
1097	73.7555	cp	BRD-K11540476	EMF-BCA1-64	Caspase inhibitor
1098	73.7414	cp	BRD-K94919853	10H-phenothiazin-10-yl)(p-tolyl)methanone	Butyrylcholinesterase inhibitor
1099	73.7116	cp	BRD-K64044582	linoleamide	ACAT inhibitor
1100	73.706	kd	CGS001-2857	GPR34	GPCR / Class A : Orphans
1101	73.6846	cp	BRD-K83597974	pargyline	Monoamine oxidase inhibitor
1102	73.6757	kd	CGS001-4709	NDUFB3	Mitochondrial respiratory chain complex / Complex I
1103	73.671	oe	ccsbBroad304_09043	TSEN2	tRNA splicing endonuclease subunits
1104	73.6597	kd	CGS001-344	APOC2	Apolipoproteins
1105	73.643	kd	CGS001-3560	IL2RB	IL-2 receptor family
1106	73.6411	cp	BRD-K56957086	dacinostat	HDAC inhibitor
1107	73.6338	kd	CGS001-27244	SESN1	-
1108	73.6071	cc		Beta-Adrenergic Receptor Antagonist	-
1109	73.5772	oe	ccsbBroad304_01034	MSH2	-
1110	73.5695	oe	ccsbBroad304_05923	DDR1	Type XVI RTKs: DDR (collagen receptor) family
1111	73.5609	oe	ccsbBroad304_07766	RASSF1	-
1112	73.5416	cp	BRD-K74913225	brinzolamide	Carbonic anhydrase inhibitor
1113	73.5199	cp	BRD-K09638361	SA-63133	-666
1114	73.5132	oe	ccsbBroad304_00839	IGFBP6	insulin-like growth factor (IGF) binding proteins
1115	73.4959	cp	BRD-A50684349	fenoldopam	Dopamine receptor agonist
1116	73.4906	cp	BRD-A77291778	cyclopentolate	Acetylcholine receptor antagonist
1117	73.4898	cp	BRD-A25234499	aminoglutethimide	Glucocorticoid receptor antagonist
1118	73.4614	kd	CGS001-6655	SOS2	Rho guanine nucleotide exchange factors
1119	73.454	cp	BRD-K89375097	pirenzepine	Acetylcholine receptor antagonist
1120	73.4058	kd	CGS001-2770	GNAI1	-
1121	73.3938	kd	CGS001-8192	CLPP	ATPases / AAA-type
1122	73.3746	cp	BRD-K23922020	arecaidine	Acetylcholine receptor agonist
1123	73.3736	oe	ccsbBroad304_06617	NASP	Tetratricopeptide (TTC) repeat domain containing
1124	73.3637	cp	BRD-A08709697	heliotrine	Pyrrolizidine alkaloid
1125	73.3157	cp	BRD-K96319534	phentermine	Dopamine uptake inhibitor
1126	73.2722	kd	CGS001-645	BLVRB	Short chain dehydrogenase/reductase superfamily / Atypical members
1127	73.2023	cp	BRD-K53878242	MMPX	Phosphodiesterase inhibitor
1128	73.1784	oe	ccsbBroad304_00272	CDC25A	Protein tyrosine phosphatases / Class III Cys-based PTPs
1129	73.1456	oe	ccsbBroad304_06365	HIF1A	Basic helix-loop-helix proteins
1130	73.1102	kd	CGS001-2254	FGF9	Endogenous ligands
1131	73.1085	kd	CGS001-5471	PPAT	Phosphoribosyl pyrophosphate amidotransferase
1132	73.0971	cp	BRD-K04170657	psoromic-acid	Ras GTPase inhibitor
1133	73.0864	oe	ccsbBroad304_01337	PTHLH	Endogenous ligands
1134	73.0788	oe	ccsbBroad304_06089	DDIT3	-
1135	72.9726	oe	ccsbBroad304_04399	PGBD1	-
1136	72.9068	cp	BRD-K56515112	medrysone	-
1137	72.8928	kd	CGS001-5771	PTPN2	Protein tyrosine phosphatases
1138	72.8873	oe	ccsbBroad304_01255	PPM1B	Serine/threonine phosphatases / Protein phosphatases, Mg2+/Mn2+ dependent
1139	72.87	kd	CGS001-10142	AKAP9	A-kinase anchor proteins
1140	72.8441	kd	CGS001-167826	OLIG3	Basic helix-loop-helix proteins
1141	72.8436	cp	BRD-K17823458	danoprevir	HCV inhibitor
1142	72.832	kd	CGS001-2878	GPX3	-
1143	72.8156	oe	ccsbBroad304_07135	WNT10B	Wingless-type MMTV integration sites
1144	72.7554	cp	BRD-K00313977	BRD-K00313977	-
1145	72.7427	cp	BRD-K11717138	benzbromarone	Chloride channel blocker
1146	72.7162	cp	BRD-K50128260	sildenafil	Phosphodiesterase inhibitor
1147	72.6703	kd	CGS001-81848	SPRY4	-
1148	72.6383	kd	CGS001-5720	PSME1	Proteasome (prosome, macropain) subunits
1149	72.6179	kd	CGS001-1044	CDX1	Homeoboxes / ANTP class : HOXL subclass
1150	72.5691	kd	CGS001-1284	COL4A2	Collagens
1151	72.565	kd	CGS001-538	ATP7A	ATPases / P-type
1152	72.5534	cp	BRD-A49370193	RO-60-0175	Serotonin receptor agonist
1153	72.5144	kd	CGS001-51330	TNFRSF12A	Tumour necrosis factor (TNF) receptor family
1154	72.4567	cp	BRD-K03557653	sappanone-a	Tyrosinase inhibitor
1155	72.444	oe	ccsbBroad304_02229	TRAM2	-
1156	72.3527	kd	CGS001-166	AES	-
1157	72.3522	kd	CGS001-1849	DUSP7	Protein tyrosine phosphatases / Class I Cys-based PTPs : MAP kinase phosphatases
1158	72.3264	oe	ccsbBroad304_10994	NEK2	NIMA (never in mitosis gene a)- related kinase (NEK) family
1159	72.3215	kd	CGS001-6347	CCL2	Chemokine ligands
1160	72.3114	kd	CGS001-390212	GPR152	GPCR / Class A : Orphans
1161	72.2825	oe	ccsbBroad304_09497	ZNF57	Zinc fingers, C2H2-type
1162	72.2691	oe	ccsbBroad304_00756	HMGCS2	Lanosterol biosynthesis pathway
1163	72.2448	cp	BRD-A77349281	RK-682	Tyrosine phosphatase inhibitor
1164	72.2421	oe	ccsbBroad304_01070	NDUFB3	Mitochondrial respiratory chain complex / Complex I
1165	72.2361	oe	ccsbBroad304_06852	RBP4	Lipocalins
1166	72.2294	oe	ccsbBroad304_00418	CD55	CD molecules
1167	72.228	kd	CGS001-670	BPHL	-
1168	72.174	cp	BRD-M72442222	vicriviroc	CC chemokine receptor antagonist
1169	72.1591	oe	ccsbBroad304_01035	MSH5	-
1170	72.1453	oe	ccsbBroad304_11796	ULK3	Unc-51-like kinase (ULK) family
1171	72.1437	oe	ccsbBroad304_06057	CSNK1G3	Casein kinase 1 (CK1) family
1172	72.1074	oe	ccsbBroad304_01833	IL1R2	Immunoglobulin-like family of IL-1 receptors
1173	72.0649	cp	BRD-K51941867	LM-1685	Cyclooxygenase inhibitor
1174	72.0421	cp	BRD-K55055802	BRD-K55055802	-
1175	72.036	cp	BRD-K70511574	sunitinib	PLK inhibitor
1176	72.018	cp	BRD-K04046242	equilin	Estrogen receptor agonist
1177	72.0091	oe	ccsbBroad304_01927	NR0B2	DAX-like receptors
1178	71.9048	oe	ccsbBroad304_06138	EDNRB	Endothelin receptors
1179	71.8256	oe	ccsbBroad304_02026	NRP1	CD molecules
1180	71.7666	cp	BRD-K52075715	oxibendazole	Tubulin inhibitor
1181	71.7661	kd	CGS001-2746	GLUD1	-
1182	71.7514	oe	ccsbBroad304_00113	ASNS	-
1183	71.7256	cp	BRD-K50938786	ropivacaine	Sodium channel blocker
1184	71.7048	cp	BRD-K59753853	MDL-29951	Glutamate receptor antagonist
1185	71.6837	cp	BRD-K91733562	secoisolariciresinol	Antioxidant
1186	71.6797	cp	BRD-K84085265	CG-930	JNK inhibitor
1187	71.6684	oe	ccsbBroad304_07017	SUOX	-
1188	71.662	cp	BRD-A01826957	xanthinol	Vasodilator
1189	71.6318	kd	CGS001-2348	FOLR1	-
1190	71.5593	kd	CGS001-8801	SUCLG2	-
1191	71.5446	cp	BRD-K41410256	balsalazide	Cyclooxygenase inhibitor
1192	71.521	cp	BRD-K83302049	protopine	Histamine receptor antagonist
1193	71.4954	cp	BRD-K16233984	eriochrome-black-t	Azo dye
1194	71.4366	oe	ccsbBroad304_08152	PSAT1	-
1195	71.4141	cp	BRD-A63998256	helveticoside	ATPase inhibitor
1196	71.373	cp	BRD-A01787639	naftopidil	Adrenergic receptor antagonist
1197	71.3342	kd	CGS001-3176	HNMT	-
1198	71.3323	cp	BRD-A02189320	met-leu-phe	-666
1199	71.2921	oe	ccsbBroad304_00755	HMGCR	Lanosterol biosynthesis pathway
1200	71.1198	cp	BRD-K36009368	NNC-63-0532	Opioid receptor agonist
1201	71.1126	oe	ccsbBroad304_05782	ADORA2A	GPCR / Class A : Adenosine receptors
1202	71.1095	cp	BRD-A43940795	tetrahydropalmatine	Serotonin release inhibitor
