Rank	Score	Type	ID	Name	Description
1001	74.8653	cp	BRD-K59222562	BRD-K59222562	-
1002	74.8442	oe	ccsbBroad304_01664	TGFA	-
1003	74.8189	kd	CGS001-776	CACNA1D	Calcium channel subunits
1004	74.8049	oe	ccsbBroad304_06761	PPP3CC	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
1005	74.7861	kd	CGS001-5467	PPARD	Nuclear hormone receptors
1006	74.7821	kd	CGS001-1051	CEBPB	basic leucine zipper proteins
1007	74.7779	cp	BRD-A62182663	YK-4279	Apoptosis stimulant
1008	74.766	cp	BRD-A75402480	desoxycorticosterone	Mineralocorticoid receptor agonist
1009	74.7561	oe	ccsbBroad304_01481	SARS	Aminoacyl tRNA synthetases / Class II
1010	74.7508	oe	ccsbBroad304_00469	DUT	-
1011	74.7378	cp	BRD-A02180903	betamethasone	Glucocorticoid receptor agonist
1012	74.6866	cp	BRD-K63533170	AM-630	Cannabinoid receptor antagonist
1013	74.6657	kd	CGS001-1445	CSK	Csk family
1014	74.6615	kd	CGS001-2072	ERCC4	-
1015	74.6265	cp	BRD-K53220666	trimetozine	Sedative
1016	74.6015	oe	ccsbBroad304_08152	PSAT1	-
1017	74.5611	oe	ccsbBroad304_09665	SIK1	QIK subfamily
1018	74.4814	cp	BRD-K08996725	zolantidine	Histamine receptor antagonist
1019	74.465	kd	CGS001-39	ACAT2	Lanosterol biosynthesis pathway
1020	74.4445	oe	ccsbBroad304_09233	GPR128	Adhesion Class GPCRs
1021	74.3393	cp	BRD-K60762818	desipramine	Tricyclic antidepressant
1022	74.3283	cp	BRD-K60511616	pravastatin	HMGCR inhibitor
1023	74.3197	kd	CGS001-23528	ZNF281	Zinc fingers, C2H2-type
1024	74.25	cp	BRD-K63504947	semaxanib	VEGFR inhibitor
1025	74.225	oe	ccsbBroad304_01819	ZNF213	Zinc fingers, C2H2-type
1026	74.1698	cp	BRD-A98378129	talniflumate	Cyclooxygenase inhibitor
1027	74.1174	cp	BRD-A09533288	verapamil	Calcium channel blocker
1028	74.0594	oe	ccsbBroad304_00845	IL1RAP	Immunoglobulin superfamily / Immunoglobulin-like domain containing
1029	74.0368	kd	CGS001-5583	PRKCH	Eta subfamily
1030	74.0214	kd	CGS001-8777	MPDZ	-
1031	74.0167	kd	CGS001-342357	ZKSCAN2	Zinc fingers, C2H2-type
1032	74.0068	cp	BRD-K16444452	ibudilast	Leukotriene receptor antagonist
1033	73.9609	kd	CGS001-23271	CAMSAP2	-
1034	73.9484	kd	CGS001-6194	RPS6	S ribosomal proteins
1035	73.9451	kd	CGS001-8797	TNFRSF10A	Tumour necrosis factor (TNF) receptor family
1036	73.9357	cp	BRD-K15601958	SEW-2871	Lysophospholipid receptor agonist
1037	73.9181	kd	CGS001-10105	PPIF	-
1038	73.8764	kd	CGS001-4144	MAT2A	-
1039	73.85	oe	ccsbBroad304_10438	LGALS8	Lectins, galactoside-binding
1040	73.8474	oe	ccsbBroad304_10758	CTBP2	-
1041	73.8026	kd	CGS001-51380	CSAD	-
1042	73.7894	cp	BRD-K44276885	acarbose	-
1043	73.7698	oe	ccsbBroad304_05012	CREB3L4	basic leucine zipper proteins
1044	73.7555	kd	CGS001-7733	ZNF180	Zinc fingers, C2H2-type
1045	73.7415	cp	BRD-K33459542	ditolylguanidine	Sigma receptor agonist
1046	73.6824	cp	BRD-A99411506	esculin	Antioxidant
1047	73.6765	oe	ccsbBroad304_01443	MRPL12	Mitochondrial ribosomal proteins / large subunits
1048	73.6286	cp	BRD-A70461345	naloxone	-
1049	73.6092	oe	ccsbBroad304_01423	RPL19	L ribosomal proteins
1050	73.5725	kd	CGS001-51444	RNF138	RING-type (C3HC4) zinc fingers
1051	73.5517	cp	BRD-A11706664	triciribine	-
1052	73.5506	oe	ccsbBroad304_04360	CAPNS2	EF-hand domain containing
1053	73.5483	cp	BRD-A71390734	idarubicin	-
1054	73.5401	cp	BRD-K32330832	VER-155008	HSP inhibitor
1055	73.5145	oe	ccsbBroad304_08534	STRADB	STLK subfamily
1056	73.491	oe	ccsbBroad304_00789	HSBP1	-
1057	73.4305	oe	ccsbBroad304_02440	PPIE	RNA binding motif (RRM) containing
1058	73.4277	kd	CGS001-160	AP2A1	-
1059	73.3894	kd	CGS001-10099	TSPAN3	Tetraspanins
1060	73.379	oe	ccsbBroad304_03510	FKBP14	EF-hand domain containing
1061	73.3786	cp	BRD-A29437505	RWJ-21757	TLR agonist
1062	73.3687	cp	BRD-K35128472	2-aminopurine	Serine/threonine kinase inhibitor
1063	73.349	cp	BRD-K72676686	fluvoxamine	Selective serotonin reuptake inhibitor (SSRI)
1064	73.3365	cp	BRD-K23875128	RHO-kinase-inhibitor-III[rockout]	Rho associated kinase inhibitor
1065	73.3202	oe	ccsbBroad304_02405	TFG	-
1066	73.3016	cp	BRD-A18279961	BRD-A18279961	-
1067	73.2913	kd	CGS001-5362	PLXNA2	Plexins
1068	73.2517	cp	BRD-A43882281	pinacidil	ATP channel activator
1069	73.232	oe	ccsbBroad304_01463	RPS27A	S ribosomal proteins
1070	73.2006	oe	ccsbBroad304_00991	MDH1	-
1071	73.1974	kd	CGS001-9564	BCAR1	Cas scaffolding proteins
1072	73.1842	kd	CGS001-1030	CDKN2B	-
1073	73.1776	kd	CGS001-27035	NOX1	-
1074	73.1634	oe	ccsbBroad304_00865	ILF2	-
1075	73.0853	cp	BRD-K03109492	NSC-663284	CDC inhibitor
1076	73.0649	oe	ccsbBroad304_00433	DECR1	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
1077	73.0205	cp	BRD-K76810206	nicergoline	Adrenergic receptor antagonist
1078	73.0186	oe	ccsbBroad304_02391	BCKDK	Pyruvate dehydrogenase kinase (PDHK) family
1079	72.9987	cp	BRD-K15563106	phloretin	Sodium/glucose cotransporter inhibitor
1080	72.9895	cp	BRD-K56334280	amonafide	Topoisomerase inhibitor
1081	72.949	kd	CGS001-8428	STK24	YSK subfamily
1082	72.9429	cp	BRD-K66019333	oxantel	Anthelmintic
1083	72.8995	oe	ccsbBroad304_02826	SLC7A11	Solute carriers
1084	72.8481	cp	BRD-A24429032	HEAT	Adrenergic receptor antagonist
1085	72.8204	cp	BRD-K30990140	FR-122047	Cyclooxygenase inhibitor
1086	72.8135	cp	BRD-K77771411	moxonidine	Imidazoline receptor agonist
1087	72.8004	kd	CGS001-80746	TSEN2	tRNA splicing endonuclease subunits
1088	72.7748	cp	BRD-K23335153	AMN-082	Glutamate receptor modulator
1089	72.688	kd	CGS001-64324	NSD1	Histone methyltransferases (HMTs)
1090	72.6446	oe	ccsbBroad304_00222	CASP6	Caspases
1091	72.5884	kd	CGS001-9616	RNF7	RING-type (C3HC4) zinc fingers
1092	72.564	cp	BRD-K20313525	rosmarinic-acid	GABA transaminase inhibitor
1093	72.5638	cp	BRD-A30655177	LFM-A13	BTK inhibitor
1094	72.5565	oe	ccsbBroad304_00077	APEX1	-
1095	72.5535	oe	ccsbBroad304_01624	SUPV3L1	-
1096	72.5444	kd	CGS001-5055	SERPINB2	Serine (or cysteine) peptidase inhibitors
1097	72.5269	oe	ccsbBroad304_09689	ZNF595	Zinc fingers, C2H2-type
1098	72.5247	kd	CGS001-8667	EIF3H	-
1099	72.4054	kd	CGS001-1080	CFTR	ATP binding cassette transporters / subfamily C
1100	72.3946	oe	ccsbBroad304_00793	HSD17B4	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 3
1101	72.3884	cp	BRD-K16478699	PLX-4720	RAF inhibitor
1102	72.3466	cp	BRD-K70693222	BRD-K70693222	-
1103	72.3384	kd	CGS001-55869	HDAC8	Histone deacetylases
1104	72.3263	cp	BRD-K72783841	tyrphostin-AG-555	EGFR inhibitor
1105	72.3057	cp	BRD-A46393198	tetramisole	Immunostimulant
1106	72.2884	cp	BRD-K64052750	gefitinib	EGFR inhibitor
1107	72.2601	kd	CGS001-22908	SACM1L	-
1108	72.26	kd	CGS001-10447	FAM3C	-
1109	72.2546	oe	ccsbBroad304_01163	PDHA1	-
1110	72.2503	kd	CGS001-25803	SPDEF	ETS Transcription Factors
1111	72.2453	kd	CGS001-558	AXL	Fibronectin type III domain containing
1112	72.2155	oe	ccsbBroad304_08805	SLC22A23	Orphan or poorly characterized SLC22 family members
1113	72.2112	oe	ccsbBroad304_12492	RBM15	RNA binding motif (RRM) containing
1114	72.2025	oe	ccsbBroad304_02772	ICMT	-
1115	72.1967	cp	BRD-K10042277	desmethylclozapine	Acetylcholine receptor agonist
1116	72.184	oe	ccsbBroad304_00001	NAT1	-
1117	72.1716	kd	CGS001-468	ATF4	basic leucine zipper proteins
1118	72.1245	kd	CGS001-835	CASP2	Caspases
1119	72.1208	cp	BRD-A87445400	yohimbine	-
1120	72.0654	cp	BRD-A46747628	ouabain	-
1121	71.9999	kd	CGS001-55526	DHTKD1	-
1122	71.9822	kd	CGS001-57019	CIAPIN1	-
1123	71.9812	cp	BRD-K31268420	NSC-693868	-
1124	71.9589	kd	CGS001-134864	TAAR1	GPCR / Class A : Trace amine associated receptors
1125	71.9356	cp	BRD-A06726973	dibutyrylcyclic-gmp	cGMP analog
1126	71.9167	kd	CGS001-2752	GLUL	-
1127	71.8736	oe	ccsbBroad304_08289	PRKAG2	AMPK subfamily
1128	71.8643	cp	BRD-K79930101	GW-583340	EGFR inhibitor
1129	71.8503	kd	CGS001-3172	HNF4A	Hepatocyte nuclear factor-4 receptors
1130	71.8389	oe	ccsbBroad304_00138	ATP6V0B	ATPases / V-type
1131	71.7985	oe	ccsbBroad304_03570	QRSL1	-
1132	71.7859	oe	ccsbBroad304_00929	LBR	Tudor domain containing
1133	71.7785	oe	ccsbBroad304_03182	GLOD4	-
1134	71.7599	oe	ccsbBroad304_01266	PPP3CA	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
1135	71.7574	cp	BRD-A55756846	H-7	PKA inhibitor
1136	71.7351	cp	BRD-K45401373	betulinic-acid	Apoptosis stimulant
1137	71.706	kd	CGS001-54442	KCTD5	-
1138	71.6628	oe	ccsbBroad304_13934	PTK2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
1139	71.6376	kd	CGS001-79947	DHDDS	-
1140	71.6234	kd	CGS001-11319	ECD	-
1141	71.5676	oe	ccsbBroad304_00839	IGFBP6	insulin-like growth factor (IGF) binding proteins
1142	71.5509	kd	CGS001-23046	KIF21B	Kinesins
1143	71.5241	kd	CGS001-79643	CHMP6	Charged multivesicular body proteins
1144	71.5217	kd	CGS001-1356	CP	-
1145	71.5052	cp	BRD-A13650332	flucloxacillin	Bacterial cell wall synthesis inhibitor
1146	71.4616	cp	BRD-K49685476	TTNPB	-
1147	71.4609	kd	CGS001-53340	SPA17	-
1148	71.4458	kd	CGS001-7247	TSN	-
1149	71.4194	cp	BRD-K52397688	amperozide	Dopamine receptor antagonist
1150	71.4055	cp	BRD-K85242180	beta-CCP	Indoleamine 2,3-dioxygenase inhibitor
1151	71.387	cp	BRD-K03557653	sappanone-a	Tyrosinase inhibitor
1152	71.3795	kd	CGS001-5287	PIK3C2B	Phosphatidylinositol-4-phosphate 3-kinase family
1153	71.3665	oe	ccsbBroad304_03023	CRCP	-
1154	71.3419	cp	BRD-K64245000	GW-4064	FXR agonist
1155	71.234	kd	CGS001-64943	NT5DC2	-
1156	71.2261	oe	ccsbBroad304_03658	DCP1A	-
1157	71.2011	cp	BRD-K34170797	fexaramine	FXR agonist
1158	71.1582	cp	BRD-A32161980	carbetocin	Oxytocin receptor agonist
1159	71.1466	cp	BRD-K50859149	sulfafurazole	Bacterial antifolate
1160	71.1406	oe	ccsbBroad304_06198	FCGR2A	CD molecules
1161	71.1371	cp	BRD-K40892394	AR-C133057XX	Nitric oxide synthase inhibitor
1162	71.1229	oe	ccsbBroad304_00863	IL15	Interleukins and interleukin receptors
1163	71.1183	oe	ccsbBroad304_03340	LSR	Immunoglobulin superfamily / Immunoglobulin-like domain containing
1164	71.1085	kd	CGS001-861	RUNX1	-
1165	71.0842	kd	CGS001-54850	FBXL12	F-boxes / Leucine-rich repeats
1166	71.0764	cp	BRD-K55991774	BAS-09104376	HIV integrase inhibitor
1167	71.0628	kd	CGS001-1806	DPYD	-
1168	71.0504	oe	ccsbBroad304_05942	CBS	Hydrogen sulphide synthesis
1169	71.0425	oe	ccsbBroad304_01445	RPS3	S ribosomal proteins
1170	70.9824	kd	CGS001-2870	GRK6	GRK1/3 subfamily
1171	70.9574	kd	CGS001-59352	LGR6	GPCR / Class A : Orphans
1172	70.9572	cp	BRD-K88759641	EMD-66684	Angiotensin receptor antagonist
1173	70.9527	kd	CGS001-29978	UBQLN2	Ubiquilin family
1174	70.9253	kd	CGS001-10094	ARPC3	Actin related protein 2/3 complex subunits
1175	70.9103	kd	CGS001-55770	EXOC2	-
1176	70.909	oe	ccsbBroad304_01054	GADD45B	-
1177	70.8909	cp	BRD-A65671304	candesartan	Angiotensin receptor antagonist
1178	70.8199	cp	BRD-K88871508	lisuride	Dopamine receptor agonist
1179	70.7793	oe	ccsbBroad304_06778	PROC	Endogenous ligands
1180	70.6743	cp	BRD-A89337244	PD-102807	Acetylcholine receptor antagonist
1181	70.6733	oe	ccsbBroad304_05792	AGTR1	Angiotensin receptors
1182	70.5589	cp	BRD-K53561341	KIN001-220	Aurora kinase inhibitor
1183	70.5396	cp	BRD-A77118605	BML-ST330	Phospholipase inhibitor
1184	70.507	cp	BRD-A66927094	nemonapride	Dopamine receptor antagonist
1185	70.4893	kd	CGS001-25874	BRP44	-
1186	70.4408	kd	CGS001-54541	DDIT4	-
1187	70.436	cp	BRD-K26664453	cytochalasin-b	Microtubule inhibitor
1188	70.4331	cp	BRD-A09056319	alfuzosin	Adrenergic receptor antagonist
1189	70.418	kd	CGS001-7917	BAG6	-
1190	70.4027	kd	CGS001-8202	NCOA3	Histone acetyltransferases
1191	70.356	oe	ccsbBroad304_02306	PQBP1	-
1192	70.3449	cp	BRD-K99107520	felbamate	Glutamate receptor antagonist
1193	70.3362	cp	BRD-K66792149	quinoclamine	Algicide
1194	70.3101	kd	CGS001-622	BDH1	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
1195	70.2681	cp	BRD-K26573499	DMAB-anabaseine	Adrenergic receptor agonist
1196	70.2514	kd	CGS001-8669	EIF3J	-
1197	70.2473	cp	BRD-K18816859	L-694247	Serotonin receptor agonist
1198	70.2402	oe	ccsbBroad304_05773	ADCY9	Adenylyl cyclases
1199	70.2374	oe	ccsbBroad304_08203	LAP3	Leucyl aminopeptidase
1200	70.148	cp	BRD-K70778732	trazodone	Adrenergic receptor antagonist
1201	70.1353	oe	ccsbBroad304_07663	IGF2BP3	RNA binding motif (RRM) containing
1202	70.1191	oe	ccsbBroad304_02041	SLC5A6	Sodium iodide symporter, sodium-dependent multivitamin transporter and sodium-coupled monocarboxylate transporters
1203	70.1087	cp	BRD-K70401845	erlotinib	EGFR inhibitor
1204	70.1049	kd	CGS001-51727	CMPK1	-
1205	70.1041	oe	ccsbBroad304_00658	GNG5	-
1206	70.0935	cp	BRD-A66559694	naltrexone	-
1207	70.0768	kd	CGS001-6434	TRA2B	RNA binding motif (RRM) containing
1208	70.0732	cp	BRD-K77830450	forskolin	-
1209	70.0666	cp	BRD-K62206109	VUF-5681	Histamine receptor antagonist
1210	70.0293	cp	BRD-K91145395	prostratin	PKC activator
1211	69.9944	kd	CGS001-51070	NOSIP	-
1212	69.9352	cp	BRD-K10995081	perphenazine	Dopamine receptor antagonist
1213	69.9335	oe	ccsbBroad304_01061	NAB2	-
1214	69.9174	kd	CGS001-1952	CELSR2	Cadherins / Major cadherins
1215	69.8964	oe	ccsbBroad304_12518	STK33	CAMK-unique family
1216	69.8823	cp	BRD-A68281735	REV-5901	Leukotriene receptor antagonist
1217	69.882	cp	BRD-K72726508	arcyriaflavin-a	CDK inhibitor
1218	69.8569	kd	CGS001-5737	PTGFR	GPCR / Class A : Prostanoid receptors
1219	69.8442	oe	ccsbBroad304_02312	ARPC1B	Actin related protein 2/3 complex subunits
1220	69.842	kd	CGS001-896	CCND3	-
1221	69.8363	cp	BRD-A13807286	HA-14-1	BCL inhibitor
1222	69.8059	kd	CGS001-10401	PIAS3	Zinc fingers, MIZ-type
1223	69.8048	cp	BRD-K35133769	BRD-K35133769	-
1224	69.723	oe	ccsbBroad304_06260	GATA3	GATA zinc finger domain containing
1225	69.6608	kd	CGS001-9412	MED21	-
1226	69.6375	oe	ccsbBroad304_01379	RBBP6	-
1227	69.6111	kd	CGS001-695	BTK	Pleckstrin homology (PH) domain containing
1228	69.5884	cp	BRD-K57569181	pentoxifylline	Phosphodiesterase inhibitor
1229	69.5548	kd	CGS001-79143	MBOAT7	-
1230	69.5491	cp	BRD-K76908866	CP-724714	EGFR inhibitor
1231	69.5377	oe	ccsbBroad304_05763	ACTB	-
1232	69.5243	kd	CGS001-2831	NPBWR1	GPCR / Class A : Neuropeptide receptors : W/B
1233	69.5205	cp	BRD-K19540840	saracatinib	SRC inhibitor
1234	69.488	kd	CGS001-4927	NUP88	-
1235	69.4026	oe	ccsbBroad304_02322	ZNF263	Zinc fingers, C2H2-type
1236	69.3779	oe	ccsbBroad304_03910	CCDC90A	-
1237	69.2834	kd	CGS001-3718	JAK3	Janus kinase (JakA) family
1238	69.2677	kd	CGS001-158	ADSL	-
1239	69.2338	oe	ccsbBroad304_00052	ALDH3A2	Aldehyde dehydrogenases
1240	69.2337	oe	ccsbBroad304_00223	CASP9	Caspases
1241	69.2061	kd	CGS001-3294	HSD17B2	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
1242	69.1263	kd	CGS001-5793	PTPRG	Receptor tyrosine phosphatases (RTP)
1243	69.1256	oe	ccsbBroad304_01337	PTHLH	Endogenous ligands
1244	69.0774	kd	CGS001-1633	DCK	-
1245	69.0598	kd	CGS001-7405	UVRAG	-
1246	69.0513	kd	CGS001-5447	POR	-
1247	69.0494	oe	ccsbBroad304_00032	ADSL	-
1248	69.0216	kd	CGS001-6469	SHH	-
1249	69.0125	cp	BRD-K05977823	tenovins	SIRT inhibitor
1250	69.0073	oe	ccsbBroad304_06624	NDUFC2	Mitochondrial respiratory chain complex / Complex I
1251	68.9952	cp	BRD-A79314293	cephalosporanic-acid	Bacterial cell wall synthesis inhibitor
1252	68.9803	oe	ccsbBroad304_01282	PRKCB	Alpha subfamily
1253	68.975	oe	ccsbBroad304_01589	SQLE	Lanosterol biosynthesis pathway
1254	68.917	oe	ccsbBroad304_07117	UGCG	Glycosyltransferase family 2 domain containing
1255	68.8845	kd	CGS001-8864	PER2	-
1256	68.8781	cp	BRD-K76587808	fraxetin	Antioxidant
1257	68.8638	cp	BRD-K58033748	BRD-K58033748	-
1258	68.7924	kd	CGS001-8803	SUCLA2	-
1259	68.7653	kd	CGS001-51292	GMPR2	-
1260	68.7416	cp	BRD-K05653692	DL-PDMP	Glucosyltransferase inhibitor
1261	68.7227	cp	BRD-K37865504	LY-2183240	FAAH inhibitor
1262	68.6793	kd	CGS001-7301	TYRO3	Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family
1263	68.6631	oe	ccsbBroad304_05547	TMEM110	-
1264	68.6614	cp	BRD-K77625572	etomoxir	Carnitine palmitoyltransferase inhibitor
1265	68.655	cp	BRD-A60414806	vincristine	-
1266	68.6398	kd	CGS001-11320	MGAT4A	-
1267	68.6062	oe	ccsbBroad304_01870	CHAF1B	WD repeat domain containing
1268	68.5916	kd	CGS001-6286	S100P	EF-hand domain containing
1269	68.5844	cp	BRD-K27351809	nomegestrol	Progesterone receptor agonist
1270	68.5736	oe	ccsbBroad304_07605	LYPLA1	-
1271	68.5707	kd	CGS001-11035	RIPK3	Receptor interacting protein kinase (RIPK) family
1272	68.5464	cp	BRD-K13872703	BRD-K13872703	-
1273	68.5387	kd	CGS001-2295	FOXF2	Forkhead boxes
1274	68.5034	kd	CGS001-93349	SP140L	Zinc fingers, PHD-type
1275	68.5031	oe	ccsbBroad304_14008	MPZL1	Immunoglobulin superfamily / V-set domain containing
1276	68.4833	cp	BRD-K46652470	nizatidine	-
1277	68.4832	cp	BRD-K05464208	JX-401	p38 MAPK inhibitor
1278	68.459	kd	CGS001-1950	EGF	-
1279	68.4338	kd	CGS001-25949	SYF2	-
1280	68.4317	cp	BRD-K60298136	ITE	Aryl hydrocarbon receptor agonist
1281	68.3851	kd	CGS001-8732	RNGTT	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
1282	68.3833	oe	ccsbBroad304_13811	ALDH3B1	Aldehyde dehydrogenases
1283	68.3832	oe	ccsbBroad304_01654	TCTA	-
1284	68.3658	cp	BRD-K23623876	decafluorobutane	Contrast agent
1285	68.3451	cp	BRD-K55703048	latrepirdine	Glutamate receptor antagonist
1286	68.3448	kd	CGS001-1499	CTNNB1	Catenins
1287	68.3215	oe	ccsbBroad304_13929	PRKACA	Protein kinase A
1288	68.2805	kd	CGS001-64127	NOD2	Nucleotide-binding domain and leucine rich repeat containing
1289	68.2703	cp	BRD-A78377521	monastrol	Kinesin-like spindle protein inhibitor
1290	68.25	cp	BRD-K15196155	IBC-293	Hydroxycarboxylic acid receptor agonist
1291	68.2497	cp	BRD-K84085265	CG-930	JNK inhibitor
1292	68.2236	cp	BRD-K50384076	7,4'-dihydroxyflavone	Opioid receptor antagonist
1293	68.1974	cp	BRD-K54411430	robustic-acid	cAMP inhibitor
1294	68.1836	cp	BRD-A93424738	dexamethasone	Glucocorticoid receptor agonist
1295	68.1557	cp	BRD-K06712146	YM-90709	IL5 inhibitor
1296	68.1274	kd	CGS001-390980	ZNF805	Zinc fingers, C2H2-type
1297	68.1218	cp	BRD-K24859147	KIN001-242	Protein kinase inhibitor
1298	68.0529	kd	CGS001-1066	CES1	Carboxylesterases
1299	68.0451	oe	ccsbBroad304_13869	HLA-A	Immunoglobulin superfamily / C1-set domain containing
1300	68.0449	oe	ccsbBroad304_02618	DIDO1	Zinc fingers, PHD-type
1301	68.0402	cp	BRD-K52219182	BRD-K52219182	Phosphodiesterase inhibitor
1302	68.033	cp	BRD-K64157027	ZD-2079	Adrenergic receptor agonist
1303	68.0257	cp	BRD-K67043667	altretamine	DNA synthesis inhibitor
1304	67.8891	cp	BRD-K52930707	rescinnamine	ACE inhibitor
1305	67.8862	oe	ccsbBroad304_01795	ZNF22	Zinc fingers, C2H2-type
1306	67.8385	oe	ccsbBroad304_07124	UROD	-
1307	67.8205	cp	BRD-K30697463	desoximetasone	Glucocorticoid receptor agonist
1308	67.8157	kd	CGS001-162699	TCEB3C	-
1309	67.8151	cp	BRD-K46317332	proadifen	Nitric oxide synthase inhibitor
1310	67.7646	oe	ccsbBroad304_09036	WDR61	WD repeat domain containing
1311	67.7567	cp	BRD-K23984367	sorafenib	-
1312	67.7431	oe	ccsbBroad304_06150	EIF4E	Translation Initiation Factor 4E
1313	67.6877	kd	CGS001-10092	ARPC5	Actin related protein 2/3 complex subunits
1314	67.6822	kd	CGS001-805	CALM2	EF-hand domain containing
1315	67.6666	cp	BRD-K09963420	saquinavir	HIV protease inhibitor
1316	67.6248	cp	BRD-K15616905	CCCP	Mitochondrial oxidative phosphorylation uncoupler
1317	67.6142	cp	BRD-A34706053	CGP-12177	Adrenergic receptor agonist
1318	67.5658	cp	BRD-K66353228	zoxazolamine	Myorelaxant
1319	67.5593	kd	CGS001-54566	EPB41L4B	-
1320	67.5384	kd	CGS001-3198	HOXA1	Homeoboxes / ANTP class : HOXL subclass
1321	67.5131	cp	BRD-K09186807	KIN001-244	Phosphoinositide dependent kinase inhibitor
1322	67.5115	cp	BRD-K45542189	diethylcarbamazine	Lipoxygenase inhibitor
1323	67.493	kd	CGS001-3958	LGALS3	Endogenous ligands
1324	67.4662	kd	CGS001-3775	KCNK1	Two-P potassium channels
1325	67.421	oe	ccsbBroad304_00525	EZH1	Chromatin-modifying enzymes / K-methyltransferases
1326	67.4045	cp	BRD-K87510569	RS-504393	CC chemokine receptor antagonist
1327	67.3973	oe	ccsbBroad304_02028	SOCS2	SH2 domain containing
1328	67.362	kd	CGS001-120892	LRRK2	Leucine-rich repeat kinase (LRRK) family
1329	67.3489	cp	BRD-K90382497	GW-843682X	PLK inhibitor
1330	67.3104	kd	CGS001-2150	F2RL1	GPCR / Class A : Protease activated receptors
1331	67.3049	kd	CGS001-1490	CTGF	-
1332	67.2975	oe	ccsbBroad304_06292	GNAI2	-
1333	67.2737	cp	BRD-K01567962	pyrazolanthrone	JNK inhibitor
1334	67.207	kd	CGS001-24140	FTSJ1	-
1335	67.2029	cp	BRD-K64994968	progesterone	Progesterone receptor agonist
1336	67.195	kd	CGS001-2181	ACSL3	Acyl-CoA synthetase family
1337	67.1868	oe	ccsbBroad304_01710	TRAF2	RING-type (C3HC4) zinc fingers
1338	67.1648	oe	ccsbBroad304_10489	CSF3	Endogenous ligands
1339	67.1334	cp	BRD-K47639036	flavoxate	Acetylcholine receptor antagonist
1340	67.1115	kd	CGS001-51465	UBE2J1	Ubiquitin-conjugating enzymes E2
1341	67.0225	kd	CGS001-80854	SETD7	Histone methyltransferases (HMTs)
1342	67.0125	oe	ccsbBroad304_00888	ITPK1	-
1343	67.0074	kd	CGS001-6715	SRD5A1	-
1344	66.9891	cp	BRD-A73741725	exemestane	Aromatase inhibitor
1345	66.9535	cp	BRD-A14985772	ascorbyl-palmitate	antioxidant
1346	66.9528	cp	BRD-A77349281	RK-682	Tyrosine phosphatase inhibitor
1347	66.9034	oe	ccsbBroad304_00280	CDK7	Cyclin-dependent kinases, CDK7 subfamily
1348	66.8661	cp	BRD-K82865713	prostaglandin-b2	cAMP inhibitor
1349	66.8253	cp	BRD-K64402243	ivachtin	Caspase inhibitor
1350	66.8069	kd	CGS001-6657	SOX2	SRY (sex determining region Y)-boxes
1351	66.7705	oe	ccsbBroad304_02612	DUSP14	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
1352	66.76	oe	ccsbBroad304_01615	SULT1A2	Sulfotransferases, cytosolic
1353	66.7207	kd	CGS001-9559	VPS26A	-
1354	66.7203	kd	CGS001-4706	NDUFAB1	Mitochondrial respiratory chain complex / Complex I
1355	66.7071	kd	CGS001-84333	PCGF5	Polycomb group ring fingers
1356	66.685	cp	BRD-A38913120	BH3I-1	BCL inhibitor
1357	66.684	kd	CGS001-150094	SIK1	QIK subfamily
1358	66.6799	kd	CGS001-4046	LSP1	-
1359	66.6775	oe	ccsbBroad304_02443	HAX1	-
1360	66.6739	cp	BRD-K95609758	BMS-191011	Potassium channel activator
1361	66.673	oe	ccsbBroad304_04565	COG7	Components of oligomeric golgi complex
1362	66.6597	oe	ccsbBroad304_01137	P2RY6	GPCR / Class A : Purinergic receptors, P2Y
1363	66.6247	cp	BRD-K73824630	skatole	Thrombin inhibitor
1364	66.6099	kd	CGS001-83637	ZMIZ2	Zinc fingers, MIZ-type
1365	66.5837	cp	BRD-K36153907	KU-C103885	Cystic fibrosis transmembrane conductance regulator inhibitor
1366	66.5586	oe	ccsbBroad304_10431	HADHB	-
1367	66.5355	oe	ccsbBroad304_10484	ZNF707	Zinc fingers, C2H2-type
1368	66.5276	oe	ccsbBroad304_07651	HEXIM1	-
1369	66.5052	kd	CGS001-3676	ITGA4	Integrins
1370	66.4893	cp	BRD-A64228451	terreic-acid	BTK inhibitor
1371	66.4671	kd	CGS001-2963	GTF2F2	General transcription factors
1372	66.444	oe	ccsbBroad304_02838	SDF2L1	-
1373	66.4275	kd	CGS001-8879	SGPL1	Sphingosine 1-phosphate lyase
1374	66.3996	cp	BRD-K36627727	tamibarotene	Retinoid receptor agonist
1375	66.3792	kd	CGS001-2109	ETFB	-
