Rank	Score	Type	ID	Name	Description
1862	77.5271	oe	ccsbBroad304_02368	TIMM17B	-
1863	77.5213	cp	BRD-K68783079	BRD-K68783079	-
1864	77.5179	oe	ccsbBroad304_01103	NONO	RNA binding motif (RRM) containing
1865	77.5059	cp	BRD-K08996725	zolantidine	Histamine receptor antagonist
1866	77.4907	cp	BRD-K23566484	nilutamide	Androgen receptor antagonist
1867	77.4814	cp	BRD-K61033289	15-delta-prostaglandin-j2	-
1868	77.4759	kd	CGS001-23380	SRGAP2	Rho GTPase activating proteins
1869	77.4684	cp	BRD-K24681473	YM-155	Survivin inhibitor
1870	77.4494	oe	ccsbBroad304_07490	SCRN1	-
1871	77.4081	cp	BRD-A41692738	TGX-221	PI3K inhibitor
1872	77.3941	kd	CGS001-958	CD40	Tumour necrosis factor (TNF) receptor family
1873	77.3709	cp	BRD-A38793261	BRD-A38793261	-
1874	77.3609	oe	ccsbBroad304_02619	PRSS23	Serine peptidases / Serine peptidases
1875	77.3422	oe	ccsbBroad304_00023	ADA	Adenosine turnover
1876	77.3282	cp	BRD-K07762753	aminopurvalanol-a	Tyrosine kinase inhibitor
1877	77.3258	cp	BRD-K63516691	T-0156	Phosphodiesterase inhibitor
1878	77.3243	oe	ccsbBroad304_08805	SLC22A23	Orphan or poorly characterized SLC22 family members
1879	77.3217	kd	CGS001-3203	HOXA6	Homeoboxes / ANTP class : HOXL subclass
1880	77.2649	kd	CGS001-716	C1S	Complement system
1881	77.2579	kd	CGS001-56731	SLC2A4RG	-
1882	77.2517	kd	CGS001-51684	SUFU	-
1883	77.2504	oe	ccsbBroad304_06381	HMGB1	High-mobility group / Canonical
1884	77.2494	oe	ccsbBroad304_01164	PDHB	-
1885	77.2478	kd	CGS001-5832	ALDH18A1	Aldehyde dehydrogenases
1886	77.2392	cp	BRD-K22010301	JLK-6	Gamma secretase inhibitor
1887	77.2377	kd	CGS001-7004	TEAD4	-
1888	77.2231	oe	ccsbBroad304_01342	PTPN6	Protein tyrosine phosphatases
1889	77.2221	kd	CGS001-3033	HADH	-
1890	77.2183	oe	ccsbBroad304_05313	NUDT14	Nudix motif containing
1891	77.217	oe	ccsbBroad304_10758	CTBP2	-
1892	77.2085	oe	ccsbBroad304_06464	ITGB2	Integrins
1893	77.1975	oe	ccsbBroad304_01034	MSH2	-
1894	77.1639	kd	CGS001-7852	CXCR4	Chemokine receptors
1895	77.1617	kd	CGS001-5300	PIN1	-
1896	77.1517	oe	ccsbBroad304_05881	BCL2L2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
1897	77.141	cp	BRD-A13084692	troglitazone	Insulin sensitizer
1898	77.1231	kd	CGS001-6195	RPS6KA1	RSK subfamily
1899	77.1012	cp	BRD-A02759312	betaxolol	Adrenergic receptor antagonist
1900	77.1005	kd	CGS001-79618	HMBOX1	Homeoboxes / HNF class
1901	77.0916	oe	ccsbBroad304_06954	SLC1A1	Glutamate transporter subfamily
1902	77.0891	kd	CGS001-81544	GDPD5	-
1903	77.0772	oe	ccsbBroad304_02312	ARPC1B	Actin related protein 2/3 complex subunits
1904	77.0603	cp	BRD-A22380646	pantoprazole	ATPase inhibitor
1905	77.0573	oe	ccsbBroad304_07600	NSA2	-
1906	77.0258	cp	BRD-K60511616	pravastatin	HMGCR inhibitor
1907	76.9859	oe	ccsbBroad304_07119	UGP2	-
1908	76.9741	cp	BRD-K87510569	RS-504393	CC chemokine receptor antagonist
1909	76.9612	kd	CGS001-218	ALDH3A1	Aldehyde dehydrogenases
1910	76.961	kd	CGS001-2618	GART	Ribosyl transferases
1911	76.9597	cp	BRD-K14643723	4-(2-Amino-ethyl)-benzenesulfonamide	carbonic anhydrase inhibitor
1912	76.9361	kd	CGS001-23043	TNIK	MSN subfamily
1913	76.9316	kd	CGS001-23030	KDM4B	Histone demethylases
1914	76.9024	oe	ccsbBroad304_00210	CALR	-
1915	76.9002	oe	ccsbBroad304_05796	AK1	Adenylate kinases
1916	76.8771	kd	CGS001-7090	TLE3	WD repeat domain containing
1917	76.8568	cp	BRD-K09778810	FGIN-1-27	Inositol monophosphatase inhibitor
1918	76.8554	oe	ccsbBroad304_03769	CTNNBIP1	Catenins
1919	76.8552	kd	CGS001-4938	OAS1	-
1920	76.8275	oe	ccsbBroad304_04732	ZNF488	Zinc fingers, C2H2-type
1921	76.8128	cp	BRD-A91699651	chloroquine	Antimalarial
1922	76.809	kd	CGS001-9643	MORF4L2	-
1923	76.7876	kd	CGS001-5931	RBBP7	WD repeat domain containing
1924	76.7842	oe	ccsbBroad304_02708	TRIM32	-
1925	76.7795	cp	BRD-K17743125	belinostat	HDAC inhibitor
1926	76.7494	kd	CGS001-1036	CDO1	-
1927	76.7435	cp	BRD-K01663662	diphenidol	Acetylcholine receptor agonist
1928	76.7374	cp	BRD-K47659338	EMD-386088	Serotonin receptor agonist
1929	76.7315	kd	CGS001-427	ASAH1	Acid ceramidase
1930	76.7224	kd	CGS001-6118	RPA2	-
1931	76.7181	kd	CGS001-5198	PFAS	-
1932	76.6946	cp	BRD-K81272440	dantrolene	Calcium channel blocker
1933	76.6721	cp	BRD-A37837077	cyclazosin	Adrenergic receptor antagonist
1934	76.6719	oe	ccsbBroad304_09391	DTX2	RING-type (C3HC4) zinc fingers
1935	76.6571	kd	CGS001-3998	LMAN1	-
1936	76.6551	oe	ccsbBroad304_13847	DUSP3	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
1937	76.6143	kd	CGS001-57167	SALL4	Zinc fingers, C2H2-type
1938	76.6115	kd	CGS001-2071	ERCC3	General transcription factors
1939	76.6064	kd	CGS001-6046	BRD2	Bromodomain kinase (BRDK) family
1940	76.5958	cp	BRD-K02950022	BMS-299897	Gamma secretase inhibitor
1941	76.5908	kd	CGS001-6469	SHH	-
1942	76.5828	oe	ccsbBroad304_00415	CYP24A1	Cytochrome P450s
1943	76.5694	cp	BRD-K10843433	phenylbutazone	Cyclooxygenase inhibitor
1944	76.5668	oe	ccsbBroad304_02017	PEX11A	-
1945	76.5529	kd	CGS001-22841	RAB11FIP2	-
1946	76.5394	cp	BRD-K04833372	GSK-1904529A	IGF-1 inhibitor
1947	76.5379	cp	BRD-K12867552	THM-I-94	HDAC inhibitor
1948	76.5327	oe	ccsbBroad304_01035	MSH5	-
1949	76.4956	kd	CGS001-79751	SLC25A22	Mitochondrial amino acid transporter subfamily
1950	76.4915	cp	BRD-A36074203	remacemide	Glutamate receptor antagonist
1951	76.4893	kd	CGS001-22905	EPN2	-
1952	76.4743	cp	BRD-K04218075	clomifene	-
1953	76.4626	kd	CGS001-3303	HSPA1A	Heat shock proteins / HSP70
1954	76.4194	cp	BRD-K05181463	L-741626	Dopamine receptor antagonist
1955	76.4096	kd	CGS001-5469	MED1	-
1956	76.4044	kd	CGS001-58508	MLL3	-
1957	76.3807	kd	CGS001-5516	PPP2CB	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
1958	76.3804	kd	CGS001-23649	POLA2	DNA polymerases
1959	76.3777	kd	CGS001-6428	SRSF3	RNA binding motif (RRM) containing
1960	76.3582	cp	BRD-K43290182	Ro-04-6790	Serotonin receptor antagonist
1961	76.3472	kd	CGS001-134288	TMEM174	-
1962	76.3401	kd	CGS001-10776	ARPP19	-
1963	76.3313	cp	BRD-K16195444	oxymetazoline	Adrenergic receptor agonist
1964	76.3266	cp	BRD-A22143024	estropipate	Estrogen receptor agonist
1965	76.3166	oe	ccsbBroad304_01744	UCHL1	Ubiquitin C-terminal hydrolase
1966	76.313	oe	ccsbBroad304_02423	CD2BP2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
1967	76.3124	kd	CGS001-1001	CDH3	Cadherins / Major cadherins
1968	76.305	oe	ccsbBroad304_03923	LRRC4	Immunoglobulin superfamily / I-set domain containing
1969	76.2882	oe	ccsbBroad304_02499	CTCF	Zinc fingers, C2H2-type
1970	76.2878	oe	ccsbBroad304_04170	PANK2	-
1971	76.2864	cp	BRD-K81418486	vorinostat	HDAC inhibitor
1972	76.283	kd	CGS001-10095	ARPC1B	Actin related protein 2/3 complex subunits
1973	76.2594	cp	BRD-K06895174	cisapride	Serotonin receptor agonist
1974	76.2522	kd	CGS001-2621	GAS6	-
1975	76.2403	oe	ccsbBroad304_02671	ECD	-
1976	76.2347	kd	CGS001-2115	ETV1	ETS Transcription Factors
1977	76.227	kd	CGS001-3294	HSD17B2	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
1978	76.2225	oe	ccsbBroad304_01350	PVRL2	Immunoglobulin superfamily / C2-set domain containing
1979	76.1789	kd	CGS001-221391	OPN5	GPCR / Class A : Opsin receptors
1980	76.1708	kd	CGS001-10923	SUB1	-
1981	76.1694	kd	CGS001-6197	RPS6KA3	RSK subfamily
1982	76.1649	kd	CGS001-55632	G2E3	Zinc fingers, PHD-type
1983	76.1629	cp	BRD-A19037878	trichostatin-a	CDK activator
1984	76.1527	kd	CGS001-3221	HOXC4	Homeoboxes / ANTP class : HOXL subclass
1985	76.1029	kd	CGS001-1855	DVL1	Dishevelled homologs
1986	76.1014	kd	CGS001-3373	HYAL1	-
1987	76.0958	cp	BRD-K17823458	danoprevir	HCV inhibitor
1988	76.0892	oe	ccsbBroad304_04990	ZNF597	Zinc fingers, C2H2-type
1989	76.0759	kd	CGS001-5310	PKD1	Voltage-gated ion channels / Transient receptor potential cation channels
1990	76.0637	kd	CGS001-150280	HORMAD2	-
1991	76.0564	kd	CGS001-3799	KIF5B	Kinesins
1992	76.0456	oe	ccsbBroad304_03164	MTERFD1	-
1993	76.032	oe	ccsbBroad304_09420	RASGRP4	EF-hand domain containing
1994	76.0286	kd	CGS001-8431	NR0B2	DAX-like receptors
1995	76.0241	cp	BRD-K87048468	RS-102221	Serotonin receptor antagonist
1996	76.0205	kd	CGS001-5468	PPARG	Peroxisome proliferator-activated receptors
1997	76.0188	oe	ccsbBroad304_06777	PRNP	CD molecules
1998	76.0142	oe	ccsbBroad304_00661	GNGT2	-
1999	75.9826	cp	BRD-A26002865	verrucarin-a	Protein synthesis inhibitor
2000	75.9819	kd	CGS001-7270	TTF1	-
2001	75.974	kd	CGS001-3214	HOXB4	Homeoboxes / ANTP class : HOXL subclass
2002	75.9642	oe	ccsbBroad304_05008	ZNF558	Zinc fingers, C2H2-type
2003	75.9561	kd	CGS001-11140	CDC37	-
2004	75.956	cp	BRD-U88459701	atorvastatin	HMGCR inhibitor
2005	75.9499	kd	CGS001-9475	ROCK2	Pleckstrin homology (PH) domain containing
2006	75.9301	cp	BRD-K77625572	etomoxir	Carnitine palmitoyltransferase inhibitor
2007	75.9285	oe	ccsbBroad304_07529	AKT3	Akt (Protein kinase B)
2008	75.9174	cp	BRD-A64228451	terreic-acid	BTK inhibitor
2009	75.8616	kd	CGS001-1803	DPP4	Prolyl oligopeptidase
2010	75.8549	kd	CGS001-51027	BOLA1	-
2011	75.8372	oe	ccsbBroad304_02097	LPAR2	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
2012	75.8304	oe	ccsbBroad304_03544	FAIM	-
2013	75.8279	oe	ccsbBroad304_01205	PIN1	-
2014	75.8136	cp	BRD-A39290993	cyproterone	Androgen receptor antagonist
2015	75.8122	oe	ccsbBroad304_05183	TXLNA	-
2016	75.8104	kd	CGS001-51441	YTHDF2	-
2017	75.8036	cp	BRD-K70511574	sunitinib	PLK inhibitor
2018	75.7977	kd	CGS001-6301	SARS	Aminoacyl tRNA synthetases / Class II
2019	75.7794	cp	BRD-K71799949	carbamazepine	Carboxamide antiepileptic
2020	75.7626	kd	CGS001-6185	RPN2	-
2021	75.742	kd	CGS001-1482	NKX2-5	Homeoboxes / ANTP class : NKL subclass
2022	75.7329	cp	BRD-A01346607	flumetasone	Glucocorticoid receptor agonist
2023	75.7095	oe	ccsbBroad304_00003	ABAT	GABA turnover
2024	75.7056	oe	ccsbBroad304_06728	PIK3R1	Phosphatidylinositol kinases
2025	75.698	kd	CGS001-9520	NPEPPS	Aminopeptidase N
2026	75.6886	cp	BRD-K88611939	aniracetam	Glutamate receptor agonist
2027	75.6701	kd	CGS001-25888	ZNF473	Zinc fingers, C2H2-type
2028	75.6662	oe	ccsbBroad304_02553	BLCAP	-
2029	75.6658	kd	CGS001-1066	CES1	Carboxylesterases
2030	75.6551	kd	CGS001-51026	GOLT1B	-
2031	75.6463	oe	ccsbBroad304_01609	STAT3	SH2 domain containing
2032	75.6337	oe	ccsbBroad304_01471	S100A1	EF-hand domain containing
2033	75.6271	cp	BRD-K65285700	BRD-K65285700	Cannabinoid receptor agonist
2034	75.6225	oe	ccsbBroad304_06565	MB	-
2035	75.6192	kd	CGS001-9826	ARHGEF11	Rho guanine nucleotide exchange factors
2036	75.5912	oe	ccsbBroad304_00036	AFP	-
2037	75.5811	oe	ccsbBroad304_00223	CASP9	Caspases
2038	75.5599	oe	ccsbBroad304_07880	SIRT5	Histone deacetylases
2039	75.5577	kd	CGS001-5859	QARS	Aminoacyl tRNA synthetases / Class I
2040	75.5325	cp	BRD-A90311807	cilastatin	Dehydropeptidase inhibitor
2041	75.5145	cp	BRD-K58772419	AZD-6482	PI3K inhibitor
2042	75.5044	kd	CGS001-1806	DPYD	-
2043	75.5005	cp	BRD-K60640630	mometasone	Glucocorticoid receptor agonist
2044	75.4988	kd	CGS001-7546	ZIC2	Zinc fingers, C2H2-type
2045	75.4797	kd	CGS001-1445	CSK	Csk family
2046	75.4714	kd	CGS001-9112	MTA1	GATA zinc finger domain containing
2047	75.4698	kd	CGS001-4190	MDH1	-
2048	75.4412	oe	ccsbBroad304_11796	ULK3	Unc-51-like kinase (ULK) family
2049	75.4235	cp	BRD-K54330070	SB-202190	p38 MAPK inhibitor
2050	75.4041	kd	CGS001-1287	COL4A5	Collagens
2051	75.3885	cp	BRD-K60923938	veratridine	Sodium channel activator
2052	75.3872	kd	CGS001-4208	MEF2C	Myocyte enhancer factors
2053	75.3857	oe	ccsbBroad304_01699	TPD52L2	-
2054	75.3806	kd	CGS001-9218	VAPA	-
2055	75.3737	cp	BRD-K93461745	buspirone	Serotonin receptor agonist
2056	75.3572	oe	ccsbBroad304_00171	BNIP3L	-
2057	75.3522	kd	CGS001-7538	ZFP36	RING-type (C3HC4) zinc fingers
2058	75.3477	kd	CGS001-27244	SESN1	-
2059	75.3396	cp	BRD-K16485616	mocetinostat	HDAC inhibitor
2060	75.3158	oe	ccsbBroad304_01676	TLE1	WD repeat domain containing
2061	75.2962	kd	CGS001-598	BCL2L1	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
2062	75.286	oe	ccsbBroad304_01617	STX4	-
2063	75.2817	kd	CGS001-3084	NRG1	Immunoglobulin superfamily / I-set domain containing
2064	75.251	kd	CGS001-90	ACVR1	Type I receptor serine/threonine kinases
2065	75.2419	cp	BRD-K60460488	nelfinavir	HIV protease inhibitor
2066	75.2407	cp	BRD-K68488863	ENMD-2076	FLT3 inhibitor
2067	75.2401	kd	CGS001-134187	POU5F2	Homeoboxes / POU class
2068	75.2044	cp	BRD-K23922020	arecaidine	Acetylcholine receptor agonist
2069	75.1726	oe	ccsbBroad304_02110	VAPB	-
2070	75.1443	oe	ccsbBroad304_06204	FDFT1	Lanosterol biosynthesis pathway
2071	75.1221	oe	ccsbBroad304_00658	GNG5	-
2072	75.116	cp	BRD-K84595254	strophanthidin	ATPase inhibitor
2073	75.085	cp	BRD-K73838513	cinacalcet	Calcium channel activator
2074	75.042	oe	ccsbBroad304_01388	RELB	NFkappaB transcription factor family
2075	75.0355	kd	CGS001-5435	POLR2F	RNA polymerase subunits
2076	75.0254	oe	ccsbBroad304_00239	CCNG1	-
2077	75.0173	kd	CGS001-2064	ERBB2	Type I RTKs: ErbB (epidermal growth factor) receptor family
2078	75.0083	cp	BRD-K93280214	gabazine	GABA receptor antagonist
2079	74.9748	kd	CGS001-9841	ZBTB24	BTB/POZ domain containing
2080	74.9472	oe	ccsbBroad304_02087	PRPF4	WD repeat domain containing
2081	74.9365	oe	ccsbBroad304_09657	PHF13	Zinc fingers, PHD-type
2082	74.9307	oe	ccsbBroad304_00739	ZBTB48	BTB/POZ domain containing
2083	74.9296	kd	CGS001-5525	PPP2R5A	Serine/threonine phosphatases / Protein phosphatase 2, regulatory subunits
2084	74.9201	kd	CGS001-6652	SORD	-
2085	74.9145	cp	BRD-K11757396	BRD-K11757396	-
2086	74.9053	kd	CGS001-146540	ZNF785	Zinc fingers, C2H2-type
2087	74.9011	kd	CGS001-2010	EMD	-
2088	74.9005	cp	BRD-K70330367	amantadine	Glutamate receptor antagonist
2089	74.8869	kd	CGS001-7468	WHSC1	Zinc fingers, PHD-type
2090	74.8785	oe	ccsbBroad304_03269	CD320	CD molecules
2091	74.8696	kd	CGS001-1155	TBCB	-
2092	74.8485	kd	CGS001-3612	IMPA1	Inositol monophosphatase
2093	74.8406	oe	ccsbBroad304_13850	EIF4A2	DEAD-boxes
2094	74.8212	kd	CGS001-5362	PLXNA2	Plexins
2095	74.7598	kd	CGS001-604	BCL6	BTB/POZ domain containing
2096	74.7588	oe	ccsbBroad304_01269	PPP3R2	EF-hand domain containing
2097	74.7453	oe	ccsbBroad304_00259	CD40	Tumour necrosis factor (TNF) receptor family
2098	74.712	kd	CGS001-83729	INHBE	-
2099	74.6905	kd	CGS001-81577	GFOD2	-
2100	74.688	oe	ccsbBroad304_02195	SPAG7	-
2101	74.6814	kd	CGS001-1983	EIF5	-
2102	74.664	cp	BRD-K63828191	raloxifene	Estrogen receptor antagonist
2103	74.6631	kd	CGS001-10123	ARL4C	ADP-ribosylation factors
2104	74.6272	kd	CGS001-3579	CXCR2	Chemokine receptors
2105	74.5824	cp	BRD-K43797669	genistein	Tyrosine kinase inhibitor
2106	74.5302	kd	CGS001-10174	SORBS3	-
2107	74.5189	kd	CGS001-23240	KIAA0922	-
2108	74.5088	cp	BRD-K30816563	ranitidine	-
2109	74.5018	cp	BRD-A81866333	CGS-21680	Adenosine receptor agonist
2110	74.4806	cp	BRD-K19220233	JNK-9L	JNK inhibitor
2111	74.4654	kd	CGS001-200734	SPRED2	-
2112	74.4418	cp	BRD-K51816706	oxindole-I	VEGFR inhibitor
2113	74.437	kd	CGS001-25	ABL1	Abl family
2114	74.424	kd	CGS001-329	BIRC2	Inhibitors of apoptosis (IAP) protein family
2115	74.4182	cp	BRD-K54411430	robustic-acid	cAMP inhibitor
2116	74.4114	kd	CGS001-3030	HADHA	-
2117	74.3885	kd	CGS001-64805	P2RY12	GPCR / Class A : Purinergic receptors, P2Y
2118	74.3835	kd	CGS001-5533	PPP3CC	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
2119	74.3706	kd	CGS001-222	ALDH3B2	Aldehyde dehydrogenases
2120	74.3557	kd	CGS001-8681	JMJD7-PLA2G4B	-
2121	74.3533	oe	ccsbBroad304_05757	ACADS	-
2122	74.3522	oe	ccsbBroad304_11668	TBC1D9B	EF-hand domain containing
2123	74.3073	kd	CGS001-3592	IL12A	Interleukins and interleukin receptors
2124	74.2888	cp	BRD-K46441700	GR-55562	Serotonin receptor antagonist
2125	74.2617	kd	CGS001-2568	GABRP	GABA receptors
2126	74.2588	cp	BRD-A10355991	norketamine	Glutamate receptor antagonist
2127	74.2527	kd	CGS001-7484	WNT9B	Wingless-type MMTV integration sites
2128	74.2512	cp	BRD-K81839095	estrone	Estrogen receptor agonist
2129	74.2445	kd	CGS001-1432	MAPK14	MAPK:p38 subfamily
2130	74.2399	cp	BRD-K89595132	chlorphenamine	-
2131	74.2287	cp	BRD-K48367671	febuxostat	Xanthine oxidase inhibitor
2132	74.2277	kd	CGS001-51599	LSR	Immunoglobulin superfamily / Immunoglobulin-like domain containing
2133	74.2244	kd	CGS001-8726	EED	Neutral sphingomyelinase coupling factors
2134	74.2194	cp	BRD-K80396088	gliquidone	Sulfonylurea
2135	74.2166	kd	CGS001-58528	RRAGD	-
2136	74.2107	cp	BRD-K87991767	umbelliferone	Cyclooxygenase inhibitor
2137	74.2055	cp	BRD-A29731977	17-hydroxyprogesterone-caproate	progesterone receptor agonist
2138	74.2019	cp	BRD-A14566392	scopolamine	-
2139	74.1799	oe	ccsbBroad304_02209	RNF14	RING-type (C3HC4) zinc fingers
2140	74.1733	kd	CGS001-10257	ABCC4	ATP binding cassette transporters / subfamily C
2141	74.1643	kd	CGS001-5918	RARRES1	-
2142	74.1603	kd	CGS001-7756	ZNF207	Zinc fingers, C2H2-type
2143	74.159	oe	ccsbBroad304_02869	ASF1A	-
2144	74.091	cp	BRD-K10705233	GW-405833	Cannabinoid receptor agonist
2145	74.0831	cp	BRD-K87905482	anandamide	-
2146	74.061	kd	CGS001-3586	IL10	Interleukins and interleukin receptors
2147	74.059	kd	CGS001-3688	ITGB1	Integrins
2148	74.0478	cp	BRD-K99260425	etodolac	-
2149	74.0294	cp	BRD-A56359832	zileuton	Leukotriene inhibitor
2150	74.0234	kd	CGS001-1844	DUSP2	Protein tyrosine phosphatases / Class I Cys-based PTPs : MAP kinase phosphatases
2151	74.0047	cp	BRD-A89175223	bisoprolol	Adrenergic receptor antagonist
2152	74.0045	oe	ccsbBroad304_02028	SOCS2	SH2 domain containing
2153	74.0006	oe	ccsbBroad304_01566	SNRPA	RNA binding motif (RRM) containing
2154	73.9546	kd	CGS001-5277	PIGA	Glycosyltransferase group 1 domain containing
2155	73.9346	kd	CGS001-23139	MAST2	MAST family
2156	73.9116	kd	CGS001-27076	LYPD3	-
2157	73.8975	kd	CGS001-8649	LAMTOR3	-
2158	73.8775	cp	BRD-K28075147	biochanin-a	Estrogen receptor agonist
2159	73.8737	oe	ccsbBroad304_05981	CDO1	-
2160	73.8682	kd	CGS001-4129	MAOB	Catecholamine turnover
2161	73.8535	kd	CGS001-50846	DHH	-
2162	73.8491	oe	ccsbBroad304_00020	ACY1	-
2163	73.8484	kd	CGS001-8572	PDLIM4	-
2164	73.8356	kd	CGS001-1820	ARID3A	-
2165	73.8286	kd	CGS001-4214	MAP3K1	MAPKKK:STE11 family
2166	73.7984	cp	BRD-A17448384	beclometasone	Glucocorticoid receptor agonist
2167	73.7916	cp	BRD-K34995470	SU-1498	VEGFR inhibitor
2168	73.7359	kd	CGS001-6857	SYT1	Synaptotagmins
2169	73.7127	cp	BRD-K45296539	ZD-7114	Adrenergic receptor agonist
2170	73.711	cp	BRD-A09056319	alfuzosin	Adrenergic receptor antagonist
2171	73.7109	oe	ccsbBroad304_05763	ACTB	-
2172	73.6873	kd	CGS001-79143	MBOAT7	-
2173	73.6821	oe	ccsbBroad304_02688	MTF2	Zinc fingers, PHD-type
2174	73.6275	oe	ccsbBroad304_00447	DLD	-
2175	73.6273	kd	CGS001-140685	ZBTB46	BTB/POZ domain containing
2176	73.5926	kd	CGS001-389421	LIN28B	-
2177	73.5544	kd	CGS001-5498	PPOX	-
2178	73.5394	kd	CGS001-6500	SKP1	-
2179	73.529	kd	CGS001-1499	CTNNB1	Catenins
2180	73.5269	kd	CGS001-3131	HLF	-
2181	73.5221	kd	CGS001-708	C1QBP	-
2182	73.5219	kd	CGS001-51274	KLF3	Kruppel-like transcription factors
2183	73.496	oe	ccsbBroad304_12106	PXK	Slob family
2184	73.4921	oe	ccsbBroad304_00225	CAT	-
2185	73.4849	oe	ccsbBroad304_07500	PJA2	RING-type (C3HC4) zinc fingers
2186	73.4832	kd	CGS001-4841	NONO	RNA binding motif (RRM) containing
2187	73.4675	cp	BRD-A15914070	4-hydroxy-2-nonenal	Cytotoxic lipid peroxidation product
2188	73.4538	cp	BRD-K52075715	oxibendazole	Tubulin inhibitor
2189	73.4337	cp	BRD-K32710582	EI-247	IGF-1 inhibitor
2190	73.4168	cp	BRD-A34208323	VU-0404997-2	Glutamate receptor modulator
2191	73.4046	kd	CGS001-439	ASNA1	-
2192	73.3974	kd	CGS001-5888	RAD51	-
2193	73.3935	kd	CGS001-6499	SKIV2L	-
2194	73.389	cp	BRD-A89337244	PD-102807	Acetylcholine receptor antagonist
2195	73.3801	kd	CGS001-148479	PHF13	Zinc fingers, PHD-type
2196	73.362	kd	CGS001-545	ATR	ATR subfamily
2197	73.361	oe	ccsbBroad304_06820	PTS	-
2198	73.361	kd	CGS001-10957	PNRC1	-
2199	73.3345	kd	CGS001-3800	KIF5C	Kinesins
2200	73.3311	kd	CGS001-3487	IGFBP4	insulin-like growth factor (IGF) binding proteins
2201	73.3263	cp	BRD-K33211335	dextromethorphan	Glutamate receptor antagonist
2202	73.2623	cp	BRD-K17016787	estriol	-
2203	73.232	cp	BRD-K17674993	diflorasone	Corticosteroid agonist
2204	73.2317	oe	ccsbBroad304_01425	RPL22	L ribosomal proteins
2205	73.2171	cp	BRD-K63150726	JTE-907	Cannabinoid receptor inverse agonist
2206	73.1925	oe	ccsbBroad304_01589	SQLE	Lanosterol biosynthesis pathway
2207	73.1919	cp	BRD-K17110974	aristolochic-acid	Phospholipase inhibitor
2208	73.1847	oe	ccsbBroad304_07294	TNFSF10	CD molecules
2209	73.1616	cp	BRD-K38055836	etamivan	Respiratory stimulant
2210	73.1536	oe	ccsbBroad304_03461	ZNF562	Zinc fingers, C2H2-type
2211	73.1478	cp	BRD-K13533483	cyclosporin-a	-
2212	73.1264	cp	BRD-K70778732	trazodone	Adrenergic receptor antagonist
2213	73.1121	kd	CGS001-64710	NUCKS1	-
2214	73.0995	cp	BRD-A07614565	BRD-A07614565	-
2215	73.076	kd	CGS001-10161	LPAR6	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
2216	73.0579	oe	ccsbBroad304_07820	SNW1	-
2217	73.0551	kd	CGS001-6509	SLC1A4	Alanine/serine/cysteine transporter subfamily
2218	73.0548	cp	BRD-K02637541	celecoxib	Cyclooxygenase inhibitor
2219	73.0462	kd	CGS001-54925	ZNF434	-
2220	73.0187	cp	BRD-K04185004	oxybuprocaine	Local anesthetic
2221	73.0167	kd	CGS001-55422	ZNF331	Zinc fingers, C2H2-type
2222	73.0067	oe	ccsbBroad304_10427	DHX8	DEAH-boxes
2223	73.0066	kd	CGS001-54901	CDKAL1	-
2224	73.0045	kd	CGS001-7431	VIM	Intermediate filaments type III
2225	72.9989	kd	CGS001-3976	LIF	-
2226	72.983	cp	BRD-K49865102	PD-0325901	MEK inhibitor
2227	72.982	cp	BRD-A18917088	estradiol	Contraceptive agent
2228	72.9788	cp	BRD-K73293050	WZ-3146	EGFR inhibitor
2229	72.9646	kd	CGS001-10694	CCT8	Heat Shock Proteins / Chaperonins
2230	72.9481	cp	BRD-A28105619	cucurbitacin-i	JAK inhibitor
2231	72.9458	cp	BRD-A31521121	methocarbamol	Muscle relaxant
2232	72.9335	cp	BRD-A30437061	camptothecin	Topoisomerase inhibitor
2233	72.8963	kd	CGS001-8848	TSC22D1	-
2234	72.8522	cp	BRD-A64227845	SKF-77434	Dopamine receptor agonist
2235	72.8397	kd	CGS001-2623	GATA1	GATA zinc finger domain containing
2236	72.8338	oe	ccsbBroad304_04189	FBXO11	Protein arginine N-methyltransferases
2237	72.7768	oe	ccsbBroad304_06278	GK	Glycerol kinases
2238	72.7702	oe	ccsbBroad304_04082	SLC52A2	SLC52 family of riboflavin transporters
2239	72.7323	oe	ccsbBroad304_06645	NQO2	-
2240	72.7173	kd	CGS001-515	ATP5F1	ATPases / F-type
2241	72.7058	oe	ccsbBroad304_07478	CCP110	-
2242	72.7008	kd	CGS001-9429	ABCG2	ATP binding cassette transporters / subfamily G
2243	72.6876	cp	BRD-K94325918	kinetin-riboside	Apoptosis stimulant
2244	72.6665	cp	BRD-K80334323	noretynodrel	-
2245	72.6663	cp	BRD-K36007650	puromycin	-
2246	72.6595	oe	ccsbBroad304_04490	RSPH1	-
